
#v3
1495838341.495379 2017-05-27T11:51:31.300Z G  43.329170 -71.608643 452.099752 0.000 0.000 0.0 *
1495842091.895291 2017-05-27T12:54:01.000Z G  43.393255 -71.603777 487.860908 27.636 0.007 25.6 *
1495842092.001357 2017-05-27T12:54:01.000Z A 693 -2.432  1.115  3.334 -2.354  0.214  2.275  2.197  9.437  16.789 *
1495842092.734140 2017-05-27T12:54:02.000Z G  43.393325 -71.603738 488.188992 27.485 0.007 21.7 *
1495842093.000282 2017-05-27T12:54:02.000Z A 700 -2.314  0.870  5.021 -3.962  0.239  2.942  3.570  9.647  16.985 *
1495842093.741782 2017-05-27T12:54:03.000Z G  43.393398 -71.603703 489.501328 28.316 0.008 19.1 *
1495842094.000364 2017-05-27T12:54:03.000Z A 707 -5.531  0.873  5.296 -6.512  0.182  3.020  1.334  9.348  20.045 *
1495842094.743539 2017-05-27T12:54:04.000Z G  43.393460 -71.603657 488.517076 25.674 0.007 28.8 *
1495842095.000446 2017-05-27T12:54:04.000Z A 706 -3.295  0.807  7.178 -2.746  0.132  4.158  0.431  9.615  20.045 *
1495842095.700927 2017-05-27T12:54:05.000Z G  43.393530 -71.603602 487.204740 29.406 0.008 29.7 *
1495842096.000712 2017-05-27T12:54:05.000Z A 707 -2.550  0.704  3.177 -2.275  0.272  2.628  4.080  9.615  16.946 *
1495842096.902079 2017-05-27T12:54:06.000Z G  43.393588 -71.603552 486.876656 25.071 0.007 31.9 *
1495842097.000986 2017-05-27T12:54:06.000Z A 693 -5.413  0.734  4.746 -8.944  0.164  3.883 -1.451  9.085  20.045 *
1495842097.722453 2017-05-27T12:54:07.000Z G  43.393653 -71.603492 487.204740 28.553 0.008 33.9 *
1495842098.001134 2017-05-27T12:54:07.000Z A 705 -3.020  0.650  6.629 -3.491  0.070  3.256  1.687  9.476  20.045 *
1495842098.675735 2017-05-27T12:54:08.000Z G  43.393717 -71.603443 485.892404 26.420 0.007 29.0 *
1495842099.000961 2017-05-27T12:54:08.000Z A 699 -4.864  0.837  4.001 -5.492  0.168  2.354  0.784  9.552  20.045 *
1495842100.000535 2017-05-27T12:54:09.000Z A 706 -4.825  0.835  4.746 -5.099  0.167  2.903  1.883  9.538  20.045 *
1495842100.725764 2017-05-27T12:54:10.000Z G  43.393843 -71.603352 484.908152 52.209 0.014 27.7 *
1495842101.000451 2017-05-27T12:54:10.000Z A 706 -1.961  0.729  4.197 -1.451  0.233  2.040  4.472  9.537  14.906 *
1495842101.933347 2017-05-27T12:54:11.000Z G  43.393908 -71.603303 484.251984 26.953 0.007 28.4 *
1495842102.001570 2017-05-27T12:54:11.000Z A 678 -5.609  0.687  5.688 -6.433  0.219  5.060  1.922  9.486  20.045 *
1495842103.001460 2017-05-27T12:54:12.000Z A 705 -5.374  0.924  4.903 -6.237  0.123  3.491  2.118  9.330  20.045 *
1495842103.780794 2017-05-27T12:54:13.000Z G  43.394030 -71.603212 484.580068 50.602 0.013 28.7 *
1495842104.000524 2017-05-27T12:54:13.000Z A 682 -4.354  1.003  5.806 -5.296  0.084  3.413  2.471  9.458  20.045 *
1495842104.719702 2017-05-27T12:54:14.000Z G  43.394105 -71.603167 484.251984 29.848 0.008 23.6 *
1495842105.000959 2017-05-27T12:54:14.000Z A 706 -2.667  1.084  4.472 -5.531  0.241  3.295  0.745  9.474  20.045 *
1495842105.668346 2017-05-27T12:54:15.000Z G  43.394175 -71.603123 483.267732 28.002 0.007 24.2 *
1495842106.001149 2017-05-27T12:54:15.000Z A 704 -3.060  0.873  4.472 -5.178  0.154  2.746 -0.039  9.484  20.045 *
1495842106.874570 2017-05-27T12:54:16.000Z G  43.394245 -71.603078 481.955396 28.186 0.007 25.0 *
1495842107.000411 2017-05-27T12:54:16.000Z A 695 -3.570  0.950  4.472 -1.844  0.161  2.001  3.844  9.604  18.358 *
1495842107.667942 2017-05-27T12:54:17.000Z G  43.394315 -71.603033 480.971144 28.186 0.007 25.0 *
1495842108.000622 2017-05-27T12:54:17.000Z A 704 -3.883  1.079  4.315 -4.472  0.221  2.824  1.608  9.540  20.045 *
1495842108.698070 2017-05-27T12:54:18.000Z G  43.394387 -71.602985 480.314976 29.116 0.008 26.1 *
1495842109.001119 2017-05-27T12:54:18.000Z A 708 -4.040  1.022  5.923 -5.923  0.223  2.942  1.294  9.472  20.045 *
1495842109.664357 2017-05-27T12:54:19.000Z G  43.394452 -71.602943 479.986892 26.159 0.007 25.0 *
1495842110.001496 2017-05-27T12:54:19.000Z A 705 -4.315  0.783  4.511 -4.080  0.213  4.668  2.275  9.483  20.045 *
1495842110.680636 2017-05-27T12:54:20.000Z G  43.394517 -71.602898 479.986892 26.544 0.007 26.7 *
1495842111.001573 2017-05-27T12:54:20.000Z A 707 -5.335  0.865  4.825 -6.119  0.255  4.354  2.001  9.571  20.045 *
1495842111.912249 2017-05-27T12:54:21.000Z G  43.394580 -71.602855 479.002640 25.803 0.007 26.4 *
1495842112.001277 2017-05-27T12:54:21.000Z A 691 -2.471  0.782  3.727 -3.334  0.237  2.158  1.177  9.538  20.045 *
1495842112.668058 2017-05-27T12:54:22.000Z G  43.394647 -71.602807 478.346472 27.489 0.007 27.8 *
1495842113.000410 2017-05-27T12:54:22.000Z A 706 -4.001  0.822  4.903 -5.296  0.213  2.628  2.001  9.648  15.298 *
1495842113.745420 2017-05-27T12:54:23.000Z G  43.394713 -71.602758 478.346472 27.489 0.007 27.8 *
1495842114.000914 2017-05-27T12:54:23.000Z A 699 -2.393  0.704  3.256 -3.530  0.246  2.785  3.020  9.528  20.045 *
1495842114.717701 2017-05-27T12:54:24.000Z G  43.394785 -71.602705 477.690304 29.723 0.008 28.4 *
1495842115.001148 2017-05-27T12:54:24.000Z A 706 -2.550  0.901  5.021 -4.864  0.252  3.060  1.412  9.541  20.045 *
1495842115.747996 2017-05-27T12:54:25.000Z G  43.394848 -71.602653 479.986892 26.859 0.007 30.7 *
1495842116.000895 2017-05-27T12:54:25.000Z A 703 -2.197  0.699  4.393 -3.020  0.213  3.609  3.373  9.644  20.045 *
1495842116.834025 2017-05-27T12:54:26.000Z G  43.394910 -71.602605 479.986892 25.890 0.007 29.7 *
1495842117.000499 2017-05-27T12:54:26.000Z A 689 -2.550  0.852  5.806 -3.805  0.115  6.865  1.373  9.428  20.045 *
1495842117.769495 2017-05-27T12:54:27.000Z G  43.394977 -71.602558 481.299228 27.286 0.007 27.0 *
1495842118.001467 2017-05-27T12:54:27.000Z A 704 -4.864  0.710  4.119 -3.727  0.040  2.981  1.961  9.610  20.045 *
1495842118.701289 2017-05-27T12:54:28.000Z G  43.395052 -71.602508 480.971144 30.402 0.008 25.8 *
1495842119.000480 2017-05-27T12:54:28.000Z A 687 -3.727  0.753  3.923 -3.295  0.084  2.589  1.647  9.531  19.809 *
1495842119.719585 2017-05-27T12:54:29.000Z G  43.395122 -71.602468 481.299228 27.651 0.007 22.5 *
1495842120.000239 2017-05-27T12:54:29.000Z A 700 -2.785  0.723  3.452 -2.040  0.197  2.510  2.903  9.597  16.161 *
1495842120.737530 2017-05-27T12:54:30.000Z G  43.395198 -71.602428 482.939648 29.911 0.008 20.8 *
1495842121.001176 2017-05-27T12:54:30.000Z A 695 -2.981  0.684  4.080 -2.746  0.252  3.177  2.628  9.455  20.045 *
1495842121.977866 2017-05-27T12:54:31.000Z G  43.395267 -71.602382 482.939648 27.830 0.007 26.4 *
1495842122.000793 2017-05-27T12:54:31.000Z A 693 -2.471  0.578  3.334 -3.491  0.249  2.824  3.177  9.652  19.182 *
1495842122.690254 2017-05-27T12:54:32.000Z G  43.395335 -71.602332 482.939648 28.233 0.007 28.0 *
1495842123.000359 2017-05-27T12:54:32.000Z A 705 -2.550  0.792  3.805 -2.628  0.238  2.275  2.903  9.554  20.045 *
1495842123.723102 2017-05-27T12:54:33.000Z G  43.395407 -71.602280 479.986892 29.515 0.008 27.6 *
1495842124.000657 2017-05-27T12:54:33.000Z A 707 -3.609  0.763  3.923 -3.844  0.203  3.099  3.099  9.485  20.045 *
1495842124.691064 2017-05-27T12:54:34.000Z G  43.395477 -71.602233 479.658808 28.375 0.008 25.8 *
1495842125.001408 2017-05-27T12:54:34.000Z A 707 -2.824  0.708  3.962 -4.197  0.143  2.432  1.608  9.604  20.045 *
1495842125.719037 2017-05-27T12:54:35.000Z G  43.395542 -71.602183 479.986892 27.166 0.007 29.2 *
1495842126.000716 2017-05-27T12:54:35.000Z A 705 -2.118  0.924  5.060 -5.609  0.167  2.981  2.197  9.559  20.045 *
1495842127.000295 2017-05-27T12:54:36.000Z A 691 -3.217  0.719  4.590 -3.413  0.178  5.452  0.392  9.606  20.045 *
1495842127.724456 2017-05-27T12:54:37.000Z G  43.395658 -71.602075 480.314976 51.343 0.014 34.0 *
1495842128.000960 2017-05-27T12:54:37.000Z A 707 -3.138  0.830  4.197 -3.060  0.203  4.354  1.020  9.567  20.045 *
1495842128.738902 2017-05-27T12:54:38.000Z G  43.395725 -71.602022 477.362220 28.132 0.007 30.2 *
1495842129.001416 2017-05-27T12:54:38.000Z A 707 -2.942  0.778  7.414 -3.805  0.251  2.824  1.138  9.621  20.045 *
1495842129.689203 2017-05-27T12:54:39.000Z G  43.395787 -71.601970 476.377968 26.338 0.007 31.3 *
1495842130.001017 2017-05-27T12:54:39.000Z A 707 -2.628  0.779  3.413 -2.981  0.218  2.707  1.451  9.474  16.358 *
1495842130.641852 2017-05-27T12:54:40.000Z G  43.395853 -71.601920 476.049884 27.698 0.007 28.6 *
1495842131.001213 2017-05-27T12:54:40.000Z A 705 -5.335  0.782  4.550 -3.923  0.131  4.315  1.530  9.473  20.045 *
1495842131.847612 2017-05-27T12:54:41.000Z G  43.395922 -71.601872 475.721800 28.029 0.007 27.2 *
1495842132.001586 2017-05-27T12:54:41.000Z A 696 -3.570  0.802  3.805 -3.060  0.147  3.060  1.844  9.635  20.045 *
1495842132.691116 2017-05-27T12:54:42.000Z G  43.395987 -71.601818 475.393716 27.608 0.007 30.8 *
1495842133.000879 2017-05-27T12:54:42.000Z A 690 -3.373  0.812  4.629 -4.001  0.131  3.334  3.295  9.553  20.045 *
1495842133.680145 2017-05-27T12:54:43.000Z G  43.396057 -71.601768 476.049884 28.772 0.008 27.4 *
1495842134.001095 2017-05-27T12:54:43.000Z A 706 -4.511  0.653  4.040 -5.570  0.125  2.275  2.746  9.582  20.045 *
1495842134.723475 2017-05-27T12:54:44.000Z G  43.396130 -71.601722 476.377968 29.474 0.008 24.8 *
1495842135.000355 2017-05-27T12:54:44.000Z A 705 -2.667  0.942  4.746 -4.393  0.156  3.844  2.314  9.334  18.201 *
1495842135.724055 2017-05-27T12:54:45.000Z G  43.396198 -71.601678 474.737548 27.448 0.007 24.7 *
1495842136.001213 2017-05-27T12:54:45.000Z A 705 -3.060  0.821  4.629 -2.824  0.184  2.746  1.687  9.606  20.045 *
1495842136.895986 2017-05-27T12:54:46.000Z G  43.396263 -71.601630 475.065632 26.953 0.007 28.4 *
1495842137.000355 2017-05-27T12:54:46.000Z A 690 -1.844  0.898  4.786 -4.197  0.156  2.785  1.451  9.546  20.045 *
1495842137.673331 2017-05-27T12:54:47.000Z G  43.396332 -71.601578 476.049884 28.444 0.007 28.8 *
1495842138.000916 2017-05-27T12:54:47.000Z A 702 -2.118  1.066  4.197 -3.609  0.112  2.824  3.177  9.578  20.045 *
1495842138.721247 2017-05-27T12:54:48.000Z G  43.396402 -71.601533 477.034136 28.186 0.007 25.0 *
1495842139.000415 2017-05-27T12:54:48.000Z A 700 -2.903  0.954  4.119 -3.727  0.052  2.628  1.373  9.540  20.045 *
1495842139.699386 2017-05-27T12:54:49.000Z G  43.396470 -71.601488 476.377968 27.636 0.007 25.6 *
1495842140.000507 2017-05-27T12:54:49.000Z A 694 -2.942  0.954  3.648 -2.236  0.119  2.314  2.158  9.595  15.612 *
1495842140.669547 2017-05-27T12:54:50.000Z G  43.396543 -71.601452 476.049884 28.464 0.007 20.0 *
1495842141.000453 2017-05-27T12:54:50.000Z A 705 -3.491  0.764  4.903 -4.943  0.154  3.099  0.510  9.485  20.045 *
1495842141.959951 2017-05-27T12:54:51.000Z G  43.396620 -71.601417 476.706052 29.468 0.008 18.4 *
1495842142.000450 2017-05-27T12:54:51.000Z A 688 -2.864  0.835  4.080 -2.510  0.252  3.373  1.177  9.529  19.103 *
1495842142.766055 2017-05-27T12:54:52.000Z G  43.396695 -71.601375 478.346472 29.506 0.008 22.0 *
1495842143.001233 2017-05-27T12:54:52.000Z A 707 -6.512  0.931  5.217 -5.884  0.238  3.648  0.549  9.350  20.045 *
1495842143.700239 2017-05-27T12:54:53.000Z G  43.396767 -71.601338 478.346472 27.893 0.007 20.4 *
1495842144.001053 2017-05-27T12:54:53.000Z A 707 -4.707  1.029  5.727 -4.786  0.182  4.119  1.177  9.379  20.045 *
1495842144.750211 2017-05-27T12:54:54.000Z G  43.396840 -71.601298 478.346472 28.777 0.008 21.6 *
1495842145.000888 2017-05-27T12:54:54.000Z A 707 -3.962  1.013  4.982 -4.825  0.086  3.452  0.824  9.610  20.045 *
1495842145.683679 2017-05-27T12:54:55.000Z G  43.396917 -71.601258 479.986892 29.912 0.008 20.8 *
1495842146.000226 2017-05-27T12:54:55.000Z A 703 -4.315  0.887  4.903 -4.511  0.151  3.962 -0.353  9.293  20.045 *
1495842146.962274 2017-05-27T12:54:56.000Z G  43.396993 -71.601218 481.627312 29.911 0.008 20.8 *
1495842147.001280 2017-05-27T12:54:56.000Z A 694 -3.491  0.917  4.080 -2.001  0.151  2.589  2.510  9.512  20.045 *
1495842147.690423 2017-05-27T12:54:57.000Z G  43.397063 -71.601178 483.923900 27.651 0.007 22.5 *
1495842148.001252 2017-05-27T12:54:57.000Z A 704 -3.570  1.065  4.237 -3.530  0.158  3.334  1.530  9.489  20.045 *
1495842148.667527 2017-05-27T12:54:58.000Z G  43.397132 -71.601138 484.580068 27.090 0.007 23.0 *
1495842149.001512 2017-05-27T12:54:58.000Z A 694 -3.923  0.870  4.943 -3.923  0.049  4.315  0.000  9.510  20.045 *
1495842149.737195 2017-05-27T12:54:59.000Z G  43.397202 -71.601103 485.892404 27.170 0.007 20.0 *
1495842150.001482 2017-05-27T12:54:59.000Z A 703 -6.394  1.027  6.080 -4.864  0.104  3.805 -0.784  9.549  20.045 *
1495842150.723622 2017-05-27T12:55:00.000Z G  43.397268 -71.601063 486.876656 26.531 0.007 23.6 *
1495842151.000498 2017-05-27T12:55:00.000Z A 705 -4.276  1.004  5.256 -2.314  0.176  4.040  2.628  9.662  20.045 *
1495842151.938761 2017-05-27T12:55:01.000Z G  43.397335 -71.601022 487.532824 26.711 0.007 24.4 *
1495842152.001560 2017-05-27T12:55:01.000Z A 689 -3.334  0.842  4.550 -4.864  0.151  3.530  0.706  9.472  20.045 *
1495842152.729964 2017-05-27T12:55:02.000Z G  43.397403 -71.600985 488.188992 26.757 0.007 21.3 *
1495842153.001301 2017-05-27T12:55:02.000Z A 702 -2.785  1.074  5.923 -4.433  0.239  3.413  1.373  9.605  20.045 *
1495842153.756614 2017-05-27T12:55:03.000Z G  43.397468 -71.600938 488.845160 26.746 0.007 27.5 *
1495842154.000262 2017-05-27T12:55:03.000Z A 700 -3.177  0.696  5.452 -3.413  0.299  4.590  0.314  9.524  20.045 *
1495842155.001181 2017-05-27T12:55:04.000Z A 708 -3.491  0.827  3.844 -2.197  0.285  3.099  1.294  9.506  20.045 *
1495842155.731297 2017-05-27T12:55:05.000Z G  43.397585 -71.600858 489.829412 47.552 0.012 26.5 *
1495842156.001196 2017-05-27T12:55:05.000Z A 702 -4.158  0.796  4.001 -5.021  0.284  3.766 -0.471  9.388  20.045 *
1495842156.884368 2017-05-27T12:55:06.000Z G  43.397657 -71.600818 490.813664 28.213 0.007 22.1 *
1495842157.001256 2017-05-27T12:55:06.000Z A 694 -3.883  0.782  5.256 -3.570  0.320  3.687  1.608  9.557  20.045 *
1495842157.784876 2017-05-27T12:55:07.000Z G  43.397747 -71.600777 492.126000 34.641 0.009 18.6 *
1495842158.000789 2017-05-27T12:55:07.000Z A 703 -4.393  0.778  5.256 -5.217  0.302  3.766  1.412  9.421  20.045 *
1495842158.676076 2017-05-27T12:55:08.000Z G  43.397838 -71.600740 493.110252 34.825 0.009 16.2 *
1495842159.001451 2017-05-27T12:55:08.000Z A 706 -5.178  0.760  9.689 -5.492  0.263  6.786 -1.765  9.135  20.045 *
1495842159.726500 2017-05-27T12:55:09.000Z G  43.397928 -71.600708 493.766420 33.889 0.009 14.3 *
1495842160.000302 2017-05-27T12:55:09.000Z A 695 -8.198  0.873  4.903 -4.668  0.234  4.197 -1.059  9.259  20.045 *
1495842160.739378 2017-05-27T12:55:10.000Z G  43.398022 -71.600685 493.766420 34.607 0.009 10.3 *
1495842161.000523 2017-05-27T12:55:10.000Z A 693 -4.119  0.896  5.688 -5.884  0.190  3.923 -0.118  9.308  20.045 *
1495842161.979973 2017-05-27T12:55:11.000Z G  43.398105 -71.600653 493.766420 31.539 0.008 15.4 *
1495842162.000752 2017-05-27T12:55:11.000Z A 696 -3.020  1.034  5.845 -4.080  0.167  3.844  0.863  9.583  20.045 *
1495842162.721532 2017-05-27T12:55:12.000Z G  43.398183 -71.600618 493.766420 30.045 0.008 18.0 *
1495842163.000597 2017-05-27T12:55:12.000Z A 707 -4.511  0.738  4.197 -4.080  0.185  3.217  0.196  9.612  20.045 *
1495842163.744396 2017-05-27T12:55:13.000Z G  43.398260 -71.600582 494.750672 29.610 0.008 19.2 *
1495842164.001226 2017-05-27T12:55:13.000Z A 687 -4.354  0.885  6.551 -4.590  0.171  3.609  0.235  9.618  20.045 *
1495842164.719701 2017-05-27T12:55:14.000Z G  43.398342 -71.600547 495.734924 31.204 0.008 17.3 *
1495842165.001085 2017-05-27T12:55:14.000Z A 705 -3.138  0.846  4.393 -3.844  0.193  3.295  1.883  9.600  20.045 *
1495842165.744245 2017-05-27T12:55:15.000Z G  43.398427 -71.600515 495.734924 32.125 0.008 15.1 *
1495842166.001511 2017-05-27T12:55:15.000Z A 706 -4.707  0.813  4.080 -4.040  0.173  3.099  0.275  9.402  20.045 *
1495842166.917412 2017-05-27T12:55:16.000Z G  43.398517 -71.600488 497.047260 33.585 0.009 12.1 *
1495842167.001530 2017-05-27T12:55:16.000Z A 692 -4.707  0.852  4.511 -10.120  0.193  5.256 -0.941  9.196  20.045 *
1495842167.730771 2017-05-27T12:55:17.000Z G  43.398610 -71.600472 497.047260 34.334 0.009 7.4 *
1495842168.000386 2017-05-27T12:55:17.000Z A 705 -3.217  0.920  4.864 -4.472  0.157  3.413  1.098  9.442  20.045 *
1495842168.669576 2017-05-27T12:55:18.000Z G  43.398700 -71.600443 497.047260 33.681 0.009 12.9 *
1495842169.001026 2017-05-27T12:55:18.000Z A 703 -4.119  0.862  4.276 -6.943  0.191  3.883  2.158  9.511  20.045 *
1495842169.667541 2017-05-27T12:55:19.000Z G  43.398783 -71.600413 497.703428 31.424 0.008 14.7 *
1495842170.001215 2017-05-27T12:55:19.000Z A 707 -4.472  0.930  4.864 -3.923  0.246  3.923  1.530  9.686  20.045 *
1495842170.700343 2017-05-27T12:55:20.000Z G  43.398860 -71.600378 496.719176 29.468 0.008 18.4 *
1495842171.000574 2017-05-27T12:55:20.000Z A 706 -3.295  0.738  4.668 -4.629  0.229  3.295  1.255  9.523  20.045 *
1495842171.866493 2017-05-27T12:55:21.000Z G  43.398942 -71.600352 496.719176 30.620 0.008 13.3 *
1495842172.001327 2017-05-27T12:55:21.000Z A 690 -3.295  1.034  4.825 -2.903  0.209  3.530  0.118  9.664  20.045 *
1495842172.688318 2017-05-27T12:55:22.000Z G  43.399022 -71.600322 496.391092 30.249 0.008 15.2 *
1495842173.001239 2017-05-27T12:55:22.000Z A 706 -3.883  0.953  5.139 -5.688  0.223  3.334  1.726  9.410  20.045 *
1495842173.670380 2017-05-27T12:55:23.000Z G  43.399108 -71.600287 497.703428 32.950 0.009 16.4 *
1495842174.000834 2017-05-27T12:55:23.000Z A 705 -3.334  0.789  4.354 -5.178  0.124  3.020  0.275  9.502  20.045 *
1495842174.719951 2017-05-27T12:55:24.000Z G  43.399198 -71.600252 500.328100 34.119 0.009 15.8 *
1495842175.001330 2017-05-27T12:55:24.000Z A 706 -5.139  0.791  5.413 -4.943  0.104  3.413  0.588  9.530  20.045 *
1495842175.733304 2017-05-27T12:55:25.000Z G  43.399282 -71.600222 501.640436 31.424 0.008 14.7 *
1495842176.001564 2017-05-27T12:55:25.000Z A 705 -6.041  0.919  12.788 -6.472  0.218  4.550 -1.294  9.237  20.045 *
1495842176.874658 2017-05-27T12:55:26.000Z G  43.399365 -71.600197 502.296604 31.115 0.008 12.3 *
1495842177.000617 2017-05-27T12:55:26.000Z A 692 -4.786  0.793  7.375 -3.883  0.126  2.746  0.118  9.383  20.045 *
1495842177.689361 2017-05-27T12:55:27.000Z G  43.399448 -71.600173 502.952772 31.024 0.008 11.5 *
1495842178.000346 2017-05-27T12:55:27.000Z A 707 -4.040  0.802  5.021 -3.256  0.195  3.334  1.726  9.569  20.045 *
1495842178.716519 2017-05-27T12:55:28.000Z G  43.399532 -71.600148 501.640436 31.115 0.008 12.3 *
1495842179.000580 2017-05-27T12:55:28.000Z A 702 -3.099  0.787  4.237 -3.217  0.169  3.373  1.138  9.491  18.593 *
1495842179.676891 2017-05-27T12:55:29.000Z G  43.399610 -71.600120 502.624688 29.547 0.008 14.7 *
1495842180.001197 2017-05-27T12:55:29.000Z A 679 -3.138  0.736  4.393 -2.824  0.203  2.314  1.177  9.490  17.024 *
1495842180.735532 2017-05-27T12:55:30.000Z G  43.399692 -71.600095 501.312352 30.521 0.008 12.5 *
1495842181.000396 2017-05-27T12:55:30.000Z A 706 -5.139  0.763  7.806 -5.335  0.251  3.373  1.334  9.541  20.045 *
1495842181.927938 2017-05-27T12:55:31.000Z G  43.399767 -71.600067 501.640436 28.373 0.007 15.3 *
1495842182.000240 2017-05-27T12:55:31.000Z A 684 -5.335  0.800  6.472 -7.885  0.141  7.061 -1.726  9.218  20.045 *
1495842182.719528 2017-05-27T12:55:32.000Z G  43.399835 -71.600038 501.640436 26.036 0.007 16.8 *
1495842183.000739 2017-05-27T12:55:32.000Z A 707 -3.923  0.680  5.256 -3.334  0.180  3.923  2.314  9.536  20.045 *
1495842183.739915 2017-05-27T12:55:33.000Z G  43.399907 -71.600010 502.952772 27.202 0.007 16.0 *
1495842184.001588 2017-05-27T12:55:33.000Z A 704 -3.530  0.759  5.492 -4.590  0.217  3.570  0.667  9.576  20.045 *
1495842184.667672 2017-05-27T12:55:34.000Z G  43.399980 -71.599990 504.265108 27.273 0.007 11.2 *
1495842185.000669 2017-05-27T12:55:34.000Z A 703 -4.433  0.754  5.413 -4.080  0.152  2.707  0.824  9.492  20.045 *
1495842185.676004 2017-05-27T12:55:35.000Z G  43.400058 -71.599968 503.280856 29.148 0.008 11.4 *
1495842186.000659 2017-05-27T12:55:35.000Z A 706 -3.334  0.786  5.256 -6.316  0.224  3.883  0.863  9.533  20.045 *
1495842186.916135 2017-05-27T12:55:36.000Z G  43.400132 -71.599948 503.937024 27.273 0.007 11.2 *
1495842187.000955 2017-05-27T12:55:36.000Z A 696 -4.550  0.742  4.197 -4.393  0.185  2.746  2.354  9.548  18.358 *
1495842187.709212 2017-05-27T12:55:37.000Z G  43.400202 -71.599927 503.937024 26.175 0.007 12.7 *
1495842188.001583 2017-05-27T12:55:37.000Z A 703 -3.883  0.691  5.688 -3.727  0.241  4.080 -0.431  9.479  20.045 *
1495842188.690812 2017-05-27T12:55:38.000Z G  43.400282 -71.599902 503.608940 29.928 0.008 12.8 *
1495842189.001572 2017-05-27T12:55:38.000Z A 705 -4.354  0.623  3.727 -5.845  0.209  3.805  0.981  9.682  20.045 *
1495842189.729833 2017-05-27T12:55:39.000Z G  43.400365 -71.599877 503.280856 31.115 0.008 12.3 *
1495842190.000279 2017-05-27T12:55:39.000Z A 705 -3.609  0.720  5.217 -4.864  0.223  3.530  1.726  9.615  20.045 *
1495842190.722040 2017-05-27T12:55:40.000Z G  43.400442 -71.599853 503.937024 28.645 0.007 12.5 *
1495842191.001472 2017-05-27T12:55:40.000Z A 705 -3.020  0.747  5.884 -2.432  0.218  2.707  3.413  9.495  17.417 *
1495842191.932048 2017-05-27T12:55:41.000Z G  43.400520 -71.599825 503.280856 29.547 0.008 14.7 *
1495842192.000967 2017-05-27T12:55:41.000Z A 691 -2.510  0.615  3.883 -3.217  0.229  3.177  2.393  9.454  19.692 *
1495842192.679812 2017-05-27T12:55:42.000Z G  43.400605 -71.599800 501.968520 31.709 0.008 12.1 *
1495842193.001267 2017-05-27T12:55:42.000Z A 705 -4.786  0.707  4.668 -4.943  0.212  3.491  1.922  9.590  20.045 *
1495842193.671859 2017-05-27T12:55:43.000Z G  43.400697 -71.599778 501.312352 33.931 0.009 9.7 *
