
#v3
2017-10-06T13:53:26.000Z G  43.329218 -71.608590 400.262480 0.00 0 54 *
2017-10-06T13:53:29.000Z A 1  0.000  1.569  1.569  0.000  1.647  1.647  0.000  8.434  8.434 *
2017-10-06T13:57:11.000Z A 813 -3.373  0.202  4.001 -1.883  0.243  2.981  4.943  9.530  14.592 *
2017-10-06T13:57:12.000Z A 827 -2.942  0.221  3.766 -1.569  0.241  2.589  5.374  9.542  14.200 *
2017-10-06T13:57:12.000Z A 828 -2.942  0.235  3.883 -1.294  0.207  2.864  4.943  9.584  15.063 *
2017-10-06T13:57:14.000Z A 834 -3.020  0.191  3.923 -1.569  0.276  2.432  5.688  9.534  14.710 *
2017-10-06T13:57:15.000Z A 836 -3.217  0.226  3.805 -1.647  0.264  2.824  4.864  9.494  14.082 *
2017-10-06T13:57:16.000Z A 817 -3.099  0.215  3.923 -1.804  0.261  2.903  5.413  9.572  14.553 *
2017-10-06T13:57:17.000Z A 843 -2.942  0.223  3.883 -1.922  0.246  2.824  5.413  9.523  14.396 *
2017-10-06T13:57:18.000Z A 822 -2.864  0.252  4.080 -1.726  0.236  2.510  5.060  9.547  14.553 *
2017-10-06T13:57:19.000Z A 842 -3.530  0.233  4.040 -1.961  0.243  2.432  5.217  9.574  14.592 *
2017-10-06T13:57:20.000Z A 840 -3.687  0.193  3.570 -1.569  0.236  2.824  4.511  9.474  13.533 *
2017-10-06T13:57:21.000Z A 813 -3.648  0.208  4.393 -2.550  0.248  3.256  5.178  9.488  14.475 *
2017-10-06T13:57:22.000Z A 838 -3.060  0.274  4.237 -1.608  0.214  2.981  5.335  9.567  14.671 *
2017-10-06T13:57:23.000Z A 825 -2.981  0.206  3.923 -1.726  0.252  3.099  5.139  9.528  14.200 *
2017-10-06T13:57:24.000Z G  43.329208 -71.608585 395.669304 0.00 0 24 *
2017-10-06T13:57:24.000Z A 839 -3.020  0.203  3.962 -1.687  0.252  2.667  5.099  9.494  13.651 *
2017-10-06T13:57:25.000Z A 840 -3.177  0.203  3.217 -1.608  0.234  3.060  5.178  9.496  14.749 *
2017-10-06T13:57:26.000Z A 795 -3.177  0.192  3.687 -1.883  0.265  2.707  5.374  9.499  14.200 *
2017-10-06T13:57:27.000Z A 842 -2.824  0.223  3.295 -1.530  0.265  2.707  4.982  9.540  13.376 *
2017-10-06T13:57:28.000Z A 821 -3.687  0.179  3.609 -1.883  0.275  3.334  4.982  9.522  14.043 *
2017-10-06T13:57:29.000Z A 841 -3.020  0.226  3.727 -1.687  0.264  3.334  5.099  9.536  14.592 *
2017-10-06T13:57:30.000Z A 839 -3.295  0.217  4.550 -1.844  0.253  3.295  5.217  9.516  13.847 *
2017-10-06T13:57:31.000Z A 813 -2.864  0.214  3.609 -1.491  0.235  2.981  5.060  9.600  13.965 *
2017-10-06T13:57:32.000Z A 838 -3.060  0.206  3.334 -1.726  0.243  3.060  5.335  9.469  13.612 *
2017-10-06T13:57:33.000Z A 825 -3.609  0.212  3.844 -1.844  0.232  2.785  5.099  9.518  14.357 *
2017-10-06T13:57:34.000Z A 838 -2.864  0.237  3.530 -1.726  0.236  2.589  5.099  9.537  14.357 *
2017-10-06T13:57:35.000Z A 837 -3.177  0.201  3.413 -1.804  0.247  3.295  5.217  9.482  14.357 *
2017-10-06T13:57:36.000Z A 814 -2.746  0.201  3.452 -1.451  0.247  2.628  5.256  9.535  14.278 *
2017-10-06T13:57:37.000Z A 744 -3.217  0.228  3.295 -1.687  0.272  2.903  5.217  9.519  13.572 *
2017-10-06T13:57:38.000Z A 824 -2.981  0.211  3.491 -1.922  0.253  2.746  5.609  9.518  14.357 *
2017-10-06T13:57:39.000Z A 842 -2.864  0.192  3.138 -1.922  0.244  3.177  5.099  9.592  14.592 *
2017-10-06T13:57:40.000Z A 841 -3.060  0.278  3.295 -1.647  0.233  3.373  5.178  9.555  14.278 *
2017-10-06T13:57:41.000Z A 810 -3.217  0.222  3.530 -1.687  0.225  3.334  5.099  9.504  14.082 *
2017-10-06T13:57:42.000Z A 825 -2.824  0.256  3.883 -1.569  0.216  2.667  4.864  9.563  14.632 *
2017-10-06T13:57:42.000Z A 827 -3.217  0.222  3.805 -1.883  0.228  3.138  5.099  9.503  14.357 *
2017-10-06T13:57:44.000Z A 832 -2.942  0.201  3.138 -1.804  0.272  2.864  5.296  9.539  14.671 *
2017-10-06T13:57:45.000Z A 841 -2.942  0.217  4.001 -1.687  0.212  3.256  5.217  9.508  15.102 *
2017-10-06T13:57:46.000Z A 816 -2.667  0.233  3.883 -1.961  0.246  2.942  4.903  9.558  14.749 *
2017-10-06T13:57:47.000Z A 840 -2.903  0.216  3.530 -1.608  0.251  3.256  5.217  9.532  14.788 *
2017-10-06T13:57:48.000Z A 819 -3.099  0.196  3.805 -1.687  0.233  2.628  4.982  9.504  14.514 *
2017-10-06T13:57:49.000Z A 837 -3.217  0.218  3.530 -1.530  0.235  3.060  5.021  9.554  14.082 *
2017-10-06T13:57:50.000Z A 840 -2.864  0.203  3.570 -1.569  0.242  2.824  5.413  9.497  13.965 *
2017-10-06T13:57:51.000Z A 814 -2.628  0.205  3.530 -1.687  0.250  2.667  5.099  9.479  14.435 *
2017-10-06T13:57:52.000Z A 843 -3.295  0.228  3.491 -1.647  0.231  3.138  5.178  9.537  14.200 *
2017-10-06T13:57:53.000Z A 829 -2.981  0.230  3.844 -1.844  0.244  2.785  5.217  9.547  14.318 *
2017-10-06T13:57:54.000Z A 840 -3.570  0.180  3.687 -1.726  0.236  3.530  5.296  9.510  14.828 *
2017-10-06T13:57:55.000Z A 840 -3.334  0.250  4.040 -1.922  0.238  3.177  5.217  9.545  14.082 *
2017-10-06T13:57:56.000Z A 818 -2.903  0.243  3.923 -1.726  0.240  2.942  5.217  9.513  14.906 *
2017-10-06T13:57:57.000Z A 841 -3.413  0.241  3.844 -2.079  0.197  3.099  5.139  9.536  14.788 *
2017-10-06T13:57:58.000Z A 821 -3.217  0.195  3.570 -1.412  0.240  3.256  5.139  9.515  14.475 *
2017-10-06T13:57:59.000Z A 842 -3.256  0.202  4.040 -1.922  0.223  3.413  5.139  9.525  15.063 *
2017-10-06T13:58:00.000Z A 820 -3.256  0.231  3.923 -2.040  0.246  2.942  5.296  9.522  14.396 *
2017-10-06T13:58:01.000Z A 839 -3.491  0.206  3.805 -1.961  0.221  3.530  5.178  9.543  14.553 *
2017-10-06T13:58:02.000Z A 834 -3.334  0.204  3.883 -1.961  0.230  2.942  5.178  9.534  14.318 *
2017-10-06T13:58:02.000Z A 824 -3.177  0.206  3.727 -2.158  0.239  3.373  5.374  9.508  14.671 *
2017-10-06T13:58:03.000Z A 813 -3.373  0.227  3.962 -1.765  0.250  3.020  5.335  9.522  14.318 *
2017-10-06T13:58:04.000Z A 837 -3.138  0.226  3.687 -1.804  0.240  2.746  5.335  9.530  14.161 *
2017-10-06T13:58:05.000Z A 818 -2.942  0.192  3.727 -1.530  0.257  2.942  5.570  9.514  14.553 *
2017-10-06T13:58:06.000Z A 836 -3.334  0.206  3.923 -2.001  0.254  2.667  5.531  9.526  14.396 *
2017-10-06T13:58:07.000Z A 841 -3.099  0.210  3.570 -1.765  0.225  3.060  5.099  9.508  14.357 *
2017-10-06T13:58:08.000Z A 810 -3.177  0.223  3.883 -1.765  0.238  3.256  5.452  9.553  14.671 *
2017-10-06T13:58:09.000Z A 840 -3.491  0.216  4.040 -2.040  0.232  3.177  5.217  9.538  14.749 *
2017-10-06T13:58:10.000Z A 836 -3.295  0.222  4.119 -2.040  0.262  3.020  5.492  9.552  14.357 *
2017-10-06T13:58:11.000Z A 840 -3.099  0.199  3.609 -2.471  0.217  2.707  5.374  9.547  14.592 *
2017-10-06T13:58:12.000Z A 819 -3.099  0.210  3.609 -1.608  0.263  3.452  5.178  9.507  14.435 *
2017-10-06T13:58:13.000Z A 809 -3.491  0.227  4.040 -2.354  0.242  3.413  5.413  9.575  14.553 *
2017-10-06T13:58:14.000Z A 842 -3.609  0.185  4.001 -1.844  0.237  2.864  5.256  9.512  14.985 *
2017-10-06T13:58:15.000Z A 817 -3.217  0.226  4.276 -2.001  0.249  3.295  5.178  9.545  14.985 *
2017-10-06T13:58:16.000Z A 832 -3.138  0.253  4.276 -2.001  0.231  2.667  5.374  9.545  14.553 *
2017-10-06T13:58:17.000Z A 840 -3.491  0.180  3.491 -1.530  0.249  3.373  5.296  9.501  14.278 *
2017-10-06T13:58:18.000Z A 819 -3.413  0.207  3.766 -1.922  0.250  3.138  5.492  9.524  14.475 *
2017-10-06T13:58:19.000Z A 839 -3.256  0.221  3.923 -1.726  0.216  3.373  5.217  9.594  14.357 *
2017-10-06T13:58:20.000Z A 817 -3.452  0.209  4.315 -2.079  0.251  3.570  5.492  9.482  14.357 *
2017-10-06T13:58:21.000Z A 822 -3.295  0.214  3.805 -1.804  0.254  2.903  5.374  9.516  14.082 *
2017-10-06T13:58:22.000Z A 830 -3.295  0.236  3.570 -1.844  0.218  3.256  5.296  9.520  14.828 *
2017-10-06T13:58:23.000Z A 822 -3.217  0.220  4.119 -1.961  0.249  3.020  5.178  9.492  14.788 *
2017-10-06T13:58:24.000Z G  43.329208 -71.608580 394.028884 0.00 0 3 *
2017-10-06T13:58:24.000Z A 836 -3.256  0.219  3.648 -1.726  0.231  2.942  5.296  9.545  14.514 *
2017-10-06T13:58:25.000Z A 816 -3.138  0.183  3.766 -1.883  0.239  3.138  5.099  9.525  14.710 *
2017-10-06T13:58:26.000Z A 812 -3.256  0.226  3.727 -2.040  0.250  2.864  5.413  9.486  14.749 *
2017-10-06T13:58:27.000Z A 833 -3.217  0.214  3.805 -1.844  0.244  3.413  5.099  9.565  14.278 *
2017-10-06T13:58:28.000Z A 829 -3.099  0.215  4.080 -1.647  0.257  3.138  5.099  9.512  14.632 *
2017-10-06T13:58:29.000Z A 835 -3.138  0.228  4.040 -1.569  0.239  3.177  5.296  9.538  14.671 *
2017-10-06T13:58:30.000Z A 841 -3.217  0.197  4.080 -1.961  0.234  3.020  5.296  9.556  14.671 *
2017-10-06T13:58:31.000Z A 814 -3.020  0.216  3.727 -1.883  0.222  2.785  5.099  9.534  14.788 *
2017-10-06T13:58:32.000Z A 835 -3.334  0.194  3.883 -2.001  0.244  3.256  5.099  9.530  14.749 *
2017-10-06T13:58:33.000Z A 828 -3.060  0.236  3.687 -1.726  0.233  2.589  5.217  9.566  14.828 *
2017-10-06T13:58:34.000Z A 832 -3.060  0.207  3.530 -1.647  0.253  3.256  5.178  9.504  14.945 *
2017-10-06T13:58:35.000Z A 840 -3.530  0.240  4.354 -2.471  0.233  2.903  5.021  9.520  14.906 *
2017-10-06T13:58:36.000Z A 819 -2.824  0.229  3.766 -1.961  0.239  2.824  4.943  9.553  14.945 *
2017-10-06T13:58:37.000Z A 834 -3.334  0.219  3.727 -1.726  0.250  3.452  5.178  9.515  14.945 *
2017-10-06T13:58:38.000Z A 803 -3.295  0.239  3.923 -2.197  0.225  2.746  5.256  9.514  14.514 *
2017-10-06T13:58:39.000Z A 809 -3.138  0.192  3.530 -1.726  0.249  3.295  5.217  9.522  14.318 *
2017-10-06T13:58:40.000Z A 839 -3.413  0.222  3.962 -1.961  0.237  2.628  5.452  9.505  14.592 *
2017-10-06T13:58:41.000Z A 835 -3.373  0.236  3.648 -1.647  0.207  3.570  4.903  9.516  14.788 *
2017-10-06T13:58:42.000Z A 842 -3.177  0.237  4.040 -2.040  0.249  3.256  4.903  9.522  14.828 *
2017-10-06T13:58:43.000Z A 825 -2.746  0.223  4.119 -2.001  0.218  2.707  5.374  9.509  14.514 *
2017-10-06T13:58:44.000Z A 838 -3.413  0.189  3.805 -1.883  0.276  2.785  5.139  9.525  14.435 *
2017-10-06T13:58:45.000Z A 842 -2.942  0.207  3.648 -1.922  0.248  2.942  5.060  9.503  14.043 *
2017-10-06T13:58:46.000Z A 812 -2.903  0.213  3.609 -1.608  0.238  3.217  4.825  9.524  14.435 *
2017-10-06T13:58:47.000Z A 834 -3.099  0.217  3.805 -1.922  0.244  3.295  4.903  9.481  14.749 *
2017-10-06T13:58:48.000Z A 828 -2.903  0.220  3.883 -1.765  0.247  3.177  5.492  9.491  15.142 *
2017-10-06T13:58:49.000Z A 814 -3.334  0.177  3.883 -1.922  0.250  3.334  5.217  9.514  14.553 *
2017-10-06T13:58:50.000Z A 837 -3.334  0.202  3.883 -2.079  0.257  2.746  5.256  9.506  14.475 *
2017-10-06T13:58:51.000Z A 822 -3.295  0.234  3.491 -1.608  0.225  3.256  5.060  9.537  14.553 *
2017-10-06T13:58:52.000Z A 818 -3.020  0.206  3.766 -2.001  0.232  3.609  4.903  9.524  14.592 *
2017-10-06T13:58:53.000Z A 810 -3.177  0.230  3.570 -1.726  0.213  2.942  4.903  9.485  14.749 *
2017-10-06T13:58:54.000Z A 840 -3.177  0.213  3.648 -2.158  0.266  3.295  4.943  9.516  14.475 *
2017-10-06T13:58:55.000Z A 818 -3.138  0.214  3.962 -2.118  0.211  2.864  5.217  9.515  14.867 *
2017-10-06T13:58:56.000Z A 835 -2.981  0.191  4.080 -1.687  0.243  3.138  5.217  9.490  14.828 *
2017-10-06T13:58:57.000Z A 837 -3.217  0.234  4.315 -2.197  0.231  3.138  4.982  9.550  14.671 *
2017-10-06T13:58:58.000Z A 824 -2.903  0.191  3.570 -1.569  0.241  3.060  5.021  9.521  14.553 *
2017-10-06T13:58:59.000Z A 839 -3.295  0.221  4.001 -2.158  0.238  3.138  4.864  9.508  14.632 *
2017-10-06T13:59:00.000Z A 818 -3.138  0.206  3.883 -1.765  0.223  3.373  5.296  9.551  14.710 *
2017-10-06T13:59:01.000Z A 830 -3.256  0.210  3.883 -2.158  0.223  3.099  4.903  9.529  15.063 *
2017-10-06T13:59:02.000Z A 841 -3.099  0.209  3.766 -2.118  0.239  2.903  5.099  9.559  14.592 *
2017-10-06T13:59:03.000Z A 822 -3.020  0.235  3.295 -1.491  0.226  3.099  5.021  9.534  14.788 *
2017-10-06T13:59:04.000Z A 815 -3.138  0.206  4.080 -2.197  0.244  3.217  5.296  9.548  14.906 *
2017-10-06T13:59:05.000Z A 817 -3.491  0.206  3.844 -1.961  0.258  2.864  5.099  9.513  14.985 *
2017-10-06T13:59:06.000Z A 838 -3.099  0.226  3.805 -2.236  0.216  3.217  4.903  9.555  14.435 *
2017-10-06T13:59:07.000Z A 836 -3.217  0.177  4.001 -1.844  0.272  2.589  5.099  9.511  14.592 *
2017-10-06T13:59:08.000Z A 813 -2.903  0.240  3.883 -1.569  0.238  3.452  4.864  9.523  14.475 *
2017-10-06T13:59:09.000Z A 839 -2.785  0.198  3.844 -1.883  0.241  2.824  5.296  9.554  14.749 *
2017-10-06T13:59:10.000Z A 822 -3.020  0.235  3.805 -1.765  0.224  3.020  4.943  9.501  14.828 *
2017-10-06T13:59:11.000Z A 832 -3.295  0.228  3.962 -2.314  0.244  3.413  5.021  9.559  14.788 *
2017-10-06T13:59:12.000Z A 842 -3.060  0.235  4.315 -2.550  0.237  2.707  4.982  9.551  15.338 *
2017-10-06T13:59:13.000Z A 817 -2.903  0.208  3.570 -1.844  0.228  3.138  5.099  9.529  14.435 *
2017-10-06T13:59:14.000Z A 839 -3.060  0.218  4.040 -2.158  0.237  2.824  4.903  9.588  14.985 *
2017-10-06T13:59:15.000Z A 818 -3.060  0.189  3.687 -1.765  0.241  3.491  4.982  9.516  14.710 *
2017-10-06T13:59:16.000Z A 831 -3.373  0.226  4.393 -2.275  0.245  3.295  4.864  9.550  14.396 *
2017-10-06T13:59:17.000Z A 841 -2.981  0.200  3.766 -2.118  0.242  2.550  5.335  9.514  14.906 *
2017-10-06T13:59:18.000Z A 819 -3.413  0.200  4.040 -2.040  0.256  3.177  4.943  9.504  15.338 *
2017-10-06T13:59:19.000Z A 817 -3.099  0.258  3.805 -1.883  0.220  3.060  5.374  9.502  14.828 *
2017-10-06T13:59:20.000Z A 820 -3.099  0.195  3.452 -1.647  0.234  3.413  4.943  9.499  14.867 *
2017-10-06T13:59:21.000Z A 831 -3.020  0.233  3.805 -1.726  0.232  2.864  5.256  9.505  14.592 *
2017-10-06T13:59:22.000Z A 841 -3.295  0.218  3.766 -1.961  0.234  2.942  5.060  9.550  15.495 *
2017-10-06T13:59:23.000Z A 818 -3.373  0.189  4.001 -1.922  0.267  3.295  5.099  9.513  15.220 *
2017-10-06T13:59:24.000Z G  43.329210 -71.608573 393.700800 0.00 0 109 *
2017-10-06T13:59:24.000Z A 843 -2.903  0.219  3.844 -2.040  0.251  2.864  4.864  9.536  14.906 *
2017-10-06T13:59:25.000Z A 814 -2.942  0.196  3.727 -1.608  0.256  3.295  5.139  9.541  14.710 *
2017-10-06T13:59:26.000Z A 834 -3.020  0.178  3.844 -1.883  0.246  2.942  4.786  9.480  15.024 *
2017-10-06T13:59:27.000Z A 836 -3.099  0.234  3.648 -2.040  0.209  3.060  5.139  9.586  14.985 *
2017-10-06T13:59:28.000Z A 822 -3.217  0.174  3.883 -2.275  0.255  3.530  4.903  9.502  14.435 *
2017-10-06T13:59:29.000Z A 838 -3.256  0.202  3.923 -4.040  0.248  3.687  5.374  9.490  14.278 *
2017-10-06T13:59:30.000Z A 817 -3.295  0.206  3.413 -2.354  0.235  3.923  5.413  9.537  14.671 *
2017-10-06T13:59:31.000Z A 836 -3.334  0.219  3.805 -1.883  0.231  3.805  5.021  9.512  14.514 *
2017-10-06T13:59:32.000Z A 826 -3.020  0.183  3.491 -2.197  0.238  3.883  5.452  9.533  14.749 *
2017-10-06T13:59:33.000Z A 819 -3.177  0.210  3.570 -2.079  0.247  4.040  5.256  9.566  14.514 *
2017-10-06T13:59:34.000Z A 838 -3.060  0.216  3.648 -1.961  0.252  3.648  5.178  9.492  14.906 *
2017-10-06T13:59:35.000Z A 818 -2.864  0.225  3.570 -2.314  0.231  3.530  5.178  9.553  14.435 *
2017-10-06T13:59:36.000Z A 836 -3.020  0.230  3.491 -1.883  0.254  3.687  5.374  9.564  14.671 *
2017-10-06T13:59:37.000Z A 837 -2.707  0.228  3.295 -2.314  0.223  3.727  5.413  9.547  14.475 *
2017-10-06T13:59:38.000Z A 818 -2.981  0.219  3.530 -2.354  0.223  3.452  5.335  9.542  14.396 *
2017-10-06T13:59:39.000Z A 839 -3.217  0.207  3.413 -2.040  0.232  3.138  5.256  9.523  14.318 *
2017-10-06T13:59:40.000Z A 817 -3.099  0.200  3.570 -2.354  0.248  3.727  5.021  9.518  14.514 *
2017-10-06T13:59:41.000Z A 707 -3.138  0.228  3.687 -1.765  0.225  3.413  4.864  9.577  14.985 *
2017-10-06T13:59:42.000Z A 837 -2.824  0.188  3.217 -2.589  0.236  3.805  5.178  9.496  15.181 *
2017-10-06T13:59:43.000Z A 822 -3.491  0.208  3.687 -2.432  0.267  3.687  5.060  9.562  14.553 *
2017-10-06T13:59:44.000Z A 811 -3.413  0.215  3.491 -2.746  0.239  3.413  5.727  9.564  14.945 *
2017-10-06T13:59:45.000Z A 821 -3.766  0.251  3.609 -2.432  0.249  4.472  5.413  9.527  14.671 *
2017-10-06T13:59:46.000Z A 836 -3.805  0.237  5.099 -1.804  0.264  3.687  5.962  9.517  14.004 *
2017-10-06T13:59:47.000Z A 811 -2.903  0.203  4.746 -2.981  0.269  3.805  5.570  9.535  13.337 *
2017-10-06T13:59:48.000Z A 817 -2.236  0.223  2.942 -3.766  0.276  4.354  6.002  9.551  13.651 *
2017-10-06T13:59:49.000Z A 840 -1.883  0.254  2.510 -4.119  0.612  6.512  4.903  9.547  13.298 *
2017-10-06T13:59:50.000Z A 811 -2.824  0.176  2.942 -4.746  0.771  8.630  2.550  9.474  14.592 *
2017-10-06T13:59:51.000Z A 837 -3.609  0.190  5.570 -4.393  0.967  7.061  3.373  9.572  18.868 *
2017-10-06T13:59:52.000Z A 842 -4.354  0.191  4.786 -3.217  0.840  6.355  3.962  9.485  15.651 *
2017-10-06T13:59:53.000Z A 820 -3.883  0.106  4.119 -3.727  0.476  3.491  2.432  9.498  20.045 *
2017-10-06T13:59:54.000Z A 841 -3.609  0.102  3.334 -3.256  0.490  4.825  4.393  9.524  17.613 *
2017-10-06T13:59:55.000Z A 814 -2.510  0.053  4.001 -2.667  0.323  5.217  4.197  9.504  13.533 *
2017-10-06T13:59:56.000Z A 839 -3.373  0.027  3.138 -5.609  0.308  5.727  0.079  9.501  20.045 *
2017-10-06T13:59:57.000Z A 829 -4.393 -0.022  8.159 -5.374  0.312  4.433 -5.139  9.547  20.045 *
2017-10-06T13:59:58.000Z A 820 -2.864 -0.013  2.903 -2.197  0.263  3.334  4.786  9.586  14.475 *
2017-10-06T13:59:59.000Z G  43.329323 -71.608718 398.293976 0.01 3 315 *
2017-10-06T13:59:59.000Z A 841 -1.726  0.085  2.589 -1.844  0.324  2.471  6.747  9.467  12.866 *
2017-10-06T14:00:01.000Z A 806 -2.981  0.083  3.020 -3.570  0.291  3.413 -0.706  9.529  20.045 *
2017-10-06T14:00:02.000Z A 838 -2.667  0.031  2.824 -5.296  0.289  3.687  3.060  9.550  20.045 *
2017-10-06T14:00:02.000Z A 829 -2.903  0.041  4.197 -5.296  0.238  3.570  3.648  9.443  17.848 *
2017-10-06T14:00:04.000Z A 815 -6.865  0.137  6.276 -6.629  0.286  7.178 -3.491  9.498  20.045 *
2017-10-06T14:00:04.000Z A 847 -3.844  0.020  4.315 -3.766  0.293  4.511  1.059  9.473  20.045 *
2017-10-06T14:00:05.000Z G  43.329443 -71.608888 396.981640 0.01 3 314 *
2017-10-06T14:00:06.000Z A 804 -3.844  0.063  3.256 -2.864  0.313  4.864  4.237  9.523  15.612 *
2017-10-06T14:00:06.000Z A 847 -2.550  0.052  2.785 -5.296  0.270  5.139  4.472  9.582  19.652 *
2017-10-06T14:00:07.000Z A 835 -2.236  0.118  2.040 -3.491  0.327  4.354  2.510  9.512  20.045 *
2017-10-06T14:00:09.000Z A 814 -4.393  0.031  3.687 -4.080  0.240  3.883  2.746  9.377  19.966 *
2017-10-06T14:00:10.000Z G  43.329543 -71.609033 395.669304 0.01 3 316 *
2017-10-06T14:00:10.000Z A 841 -3.648  0.103  4.001 -6.786  0.296  6.708  2.903  9.511  20.045 *
2017-10-06T14:00:10.000Z A 822 -2.667  0.116  3.099 -3.217  0.258  3.805  3.766  9.553  18.162 *
2017-10-06T14:00:12.000Z A 831 -5.374  0.091  5.099 -5.021  0.287  5.178  1.569  9.475  20.045 *
2017-10-06T14:00:12.000Z A 844 -5.609  0.115  4.472 -7.100  0.240  4.590  2.197  9.514  20.045 *
2017-10-06T14:00:14.000Z A 817 -2.785  0.009  2.667 -2.864  0.323  3.609  1.255  9.495  18.280 *
2017-10-06T14:00:14.000Z A 848 -2.903  0.061  2.667 -3.256  0.256  5.021  2.314  9.540  17.887 *
2017-10-06T14:00:15.000Z G  43.329657 -71.609175 396.981640 0.01 3 316 *
2017-10-06T14:00:16.000Z A 812 -3.766  0.019  2.746 -4.001  0.295  7.806  2.746  9.547  19.143 *
2017-10-06T14:00:16.000Z A 845 -3.177 -0.028  2.981 -3.491  0.300  4.080  0.471  9.518  17.024 *
2017-10-06T14:00:17.000Z A 820 -3.217  0.086  3.138 -2.393  0.252  2.628  5.727  9.508  13.062 *
2017-10-06T14:00:18.000Z A 816 -4.511  0.014  5.649 -4.590  0.331  10.238 -0.118  9.515  20.045 *
2017-10-06T14:00:19.000Z A 842 -2.981 -0.050  3.491 -6.080  0.325  5.492  2.903  9.547  20.045 *
2017-10-06T14:00:20.000Z G  43.329767 -71.609313 394.028884 0.01 3 317 *
2017-10-06T14:00:20.000Z A 814 -2.628  0.073  2.903 -3.217  0.300  3.334  1.020  9.494  16.436 *
2017-10-06T14:00:21.000Z A 836 -2.785 -0.013  2.432 -2.118  0.284  2.903  3.766  9.542  12.749 *
2017-10-06T14:00:22.000Z A 841 -3.060 -0.057  2.942 -3.217  0.311  4.707  4.237  9.542  20.045 *
2017-10-06T14:00:23.000Z A 822 -3.609  0.040  2.314 -2.550  0.252  3.530  0.392  9.582  18.946 *
2017-10-06T14:00:24.000Z A 841 -3.687  0.028  4.825 -3.060  0.330  7.885  2.314  9.490  17.770 *
2017-10-06T14:00:25.000Z G  43.329877 -71.609450 394.685052 0.01 3 317 *
2017-10-06T14:00:25.000Z A 812 -3.177  0.096  3.687 -3.609  0.241  4.119  5.021  9.516  12.945 *
2017-10-06T14:00:26.000Z A 839 -4.472  0.085  6.198 -6.002  0.287  7.610 -13.337  9.435  20.045 *
2017-10-06T14:00:27.000Z A 839 -3.099  0.039  4.040 -3.452  0.279  3.295  2.628  9.526  20.045 *
2017-10-06T14:00:29.000Z A 807 -2.550 -0.003  2.785 -4.237  0.262  4.001  3.923  9.537  15.024 *
2017-10-06T14:00:30.000Z G  43.329992 -71.609592 392.060380 0.01 3 318 *
2017-10-06T14:00:30.000Z A 840 -3.648 -0.046  3.099 -4.786  0.313  4.197  2.628  9.517  20.045 *
2017-10-06T14:00:30.000Z A 821 -2.667 -0.051  2.903 -2.824  0.266  5.452  4.197  9.526  15.142 *
2017-10-06T14:00:32.000Z A 833 -2.785 -0.038  2.746 -4.511  0.289  4.903  3.727  9.508  20.045 *
2017-10-06T14:00:32.000Z A 836 -2.667 -0.107  3.060 -2.824  0.281  7.139  4.315  9.512  14.906 *
2017-10-06T14:00:34.000Z A 807 -2.589 -0.062  2.785 -2.824  0.246  3.217  3.256  9.551  16.201 *
2017-10-06T14:00:35.000Z G  43.330115 -71.609728 394.356968 0.01 3 318 *
2017-10-06T14:00:35.000Z A 842 -4.707 -0.026  2.510 -6.159  0.282  5.256  3.060  9.511  20.045 *
2017-10-06T14:00:36.000Z A 815 -3.060 -0.102  2.354 -2.471  0.253  2.393  5.178  9.522  13.337 *
2017-10-06T14:00:37.000Z A 839 -2.550 -0.050  3.099 -2.236  0.275  2.707  6.590  9.599  12.553 *
2017-10-06T14:00:37.000Z A 845 -5.217 -0.107  2.550 -4.354  0.314  6.825  0.431  9.451  20.045 *
2017-10-06T14:00:38.000Z A 822 -2.628  0.006  3.060 -2.628  0.303  5.531  6.002  9.477  14.710 *
2017-10-06T14:00:40.000Z G  43.330228 -71.609867 392.060380 0.01 3 319 *
2017-10-06T14:00:40.000Z A 839 -3.491 -0.075  2.471 -2.903  0.284  5.296  4.864  9.542  16.867 *
2017-10-06T14:00:41.000Z A 820 -2.510 -0.037  2.550 -3.413  0.243  3.962  3.060  9.503  14.082 *
2017-10-06T14:00:41.000Z A 846 -2.746  0.044  2.589 -2.393  0.261  5.060  6.119  9.543  13.219 *
2017-10-06T14:00:42.000Z A 840 -5.727  0.075  4.550 -9.689  0.284  6.982 -18.829  9.296  20.045 *
2017-10-06T14:00:43.000Z A 823 -2.432  0.046  2.864 -1.804  0.277  4.590  5.609  9.546  13.219 *
2017-10-06T14:00:44.000Z A 824 -2.197  0.174  2.158 -3.727  0.260  5.178  4.707  9.493  14.239 *
2017-10-06T14:00:45.000Z G  43.330342 -71.609998 389.435708 0.01 3 318 *
2017-10-06T14:00:46.000Z A 806 -3.883  0.083  2.510 -3.295  0.293  3.844  2.471  9.443  20.045 *
2017-10-06T14:00:47.000Z A 844 -3.334  0.011  4.080 -4.825  0.185  3.138  1.294  9.555  20.045 *
2017-10-06T14:00:47.000Z A 842 -2.746  0.067  2.667 -4.315  0.236  3.177  3.060  9.476  20.045 *
2017-10-06T14:00:49.000Z A 819 -4.040 -0.136  4.590 -4.001  0.304  4.629  2.981  9.455  20.045 *
2017-10-06T14:00:50.000Z G  43.330460 -71.610135 386.811036 0.01 4 319 *
2017-10-06T14:00:50.000Z A 838 -2.942 -0.113  2.040 -1.844  0.324  2.707  4.864  9.533  14.906 *
