
#v3
2017-06-24T11:36:57.000Z G  44.011608 -71.096930 530.839912 0.000 0.000 0 *
2017-06-24T11:36:57.000Z A 1 -1.177 -1.177  0.000 -0.745 -0.745  0.000  0.000  8.041  8.041 *
2017-06-24T11:40:40.000Z A 848 -4.668  0.075  3.295 -1.451  1.730  6.668  4.511  9.538  18.358 *
2017-06-24T11:40:42.000Z A 823 -4.864  0.055  3.099 -1.569  1.666  6.943  4.040  9.558  18.240 *
2017-06-24T11:40:43.000Z A 845 -4.746  0.077  3.648 -1.647  1.783  6.551  4.276  9.524  18.907 *
2017-06-24T11:40:44.000Z A 820 -4.276  0.004  2.746 -1.608  1.763  6.865  4.119  9.596  19.025 *
2017-06-24T11:40:45.000Z A 845 -4.511  0.044  3.844 -1.451  1.669  6.590  4.315  9.525  18.672 *
2017-06-24T11:40:45.000Z A 844 -4.040  0.078  3.373 -1.412  1.789  6.551  3.923  9.503  18.476 *
2017-06-24T11:40:47.000Z A 805 -4.629  0.157  3.177 -1.294  1.789  7.022  3.962  9.503  18.829 *
2017-06-24T11:40:48.000Z A 841 -4.511  0.088  3.256 -1.530  1.760  6.512  3.648  9.531  18.436 *
2017-06-24T11:40:49.000Z A 822 -4.354  0.066  2.746 -1.569  1.787  7.178  3.373  9.587  19.299 *
2017-06-24T11:40:50.000Z A 842 -4.825  0.057  3.413 -1.491  1.855  7.453  4.158  9.534  18.397 *
2017-06-24T11:40:50.000Z A 846 -4.590  0.097  3.727 -1.138  1.790  6.825  3.530  9.549  18.672 *
2017-06-24T11:40:52.000Z A 823 -4.315  0.058  3.256 -1.647  1.742  7.610  3.609  9.566  18.593 *
2017-06-24T11:40:53.000Z A 842 -4.825  0.046  2.981 -1.491  1.782  6.668  3.687  9.556  18.829 *
2017-06-24T11:40:54.000Z A 820 -4.393  0.088  2.785 -1.530  1.822  6.708  3.570  9.540  19.182 *
2017-06-24T11:40:55.000Z A 845 -3.923  0.056  3.570 -1.647  1.753  6.982  3.727  9.582  17.652 *
2017-06-24T11:40:55.000Z A 841 -4.472  0.051  3.217 -1.491  1.732  6.982  2.981  9.409  18.633 *
2017-06-24T11:40:57.000Z G  44.011613 -71.097003 541.994768 0.000 0.000 35 *
2017-06-24T11:40:57.000Z A 825 -4.550  0.057  2.824 -1.687  1.811  6.982  3.805  9.490  18.358 *
2017-06-24T11:40:58.000Z A 846 -4.590  0.066  2.824 -1.569  1.798  6.786  3.805  9.486  19.299 *
2017-06-24T11:40:59.000Z A 821 -4.237  0.098  2.942 -1.334  1.725  6.433  3.609  9.542  19.339 *
2017-06-24T11:41:00.000Z A 846 -4.197  0.067  2.824 -1.412  1.796  7.532  3.962  9.554  19.025 *
2017-06-24T11:41:00.000Z A 827 -4.315  0.102  3.177 -1.294  1.730  6.237  4.080  9.518  18.672 *
2017-06-24T11:41:02.000Z A 822 -3.962  0.085  2.707 -1.647  1.692  6.708  4.864  9.587  18.358 *
2017-06-24T11:41:03.000Z A 843 -3.766  0.086  2.981 -1.216  1.728  6.433  4.433  9.639  18.711 *
2017-06-24T11:41:04.000Z A 820 -3.844  0.073  3.060 -1.255  1.766  6.119  4.472  9.557  18.123 *
2017-06-24T11:41:05.000Z A 845 -4.433  0.078  3.295 -1.530  1.837  7.139  4.943  9.449  17.770 *
2017-06-24T11:41:05.000Z A 841 -4.943  0.083  2.981 -1.491  1.731  6.512  4.158  9.654  18.750 *
2017-06-24T11:41:07.000Z A 825 -4.315  0.111  2.785 -1.608  1.827  6.747  4.668  9.502  17.848 *
2017-06-24T11:41:08.000Z A 845 -4.393  0.048  3.256 -1.687  1.731  6.708  4.668  9.553  17.809 *
2017-06-24T11:41:09.000Z A 819 -4.393  0.067  2.981 -1.687  1.775  6.551  4.668  9.527  18.476 *
2017-06-24T11:41:10.000Z A 843 -4.197  0.051  2.942 -1.412  1.834  6.904  4.080  9.427  18.986 *
2017-06-24T11:41:10.000Z A 846 -4.237  0.049  3.256 -1.255  1.763  6.276  4.433  9.613  18.750 *
2017-06-24T11:41:12.000Z A 824 -3.648  0.041  2.589 -1.491  1.809  6.865  4.393  9.553  18.436 *
2017-06-24T11:41:13.000Z A 844 -4.197  0.044  3.177 -1.451  1.776  6.904  4.629  9.550  18.554 *
2017-06-24T11:41:14.000Z A 812 -3.923  0.047  2.785 -1.765  1.803  6.472  4.119  9.563  18.750 *
2017-06-24T11:41:15.000Z A 845 -4.511  0.101  3.295 -1.569  1.732  6.943  3.962  9.549  18.554 *
2017-06-24T11:41:15.000Z A 831 -4.197  0.098  3.177 -1.608  1.714  6.355  4.511  9.635  18.436 *
2017-06-24T11:41:17.000Z A 835 -4.511  0.082  2.785 -1.451  1.773  7.100  3.491  9.569  19.143 *
2017-06-24T11:41:18.000Z A 839 -4.276  0.055  3.138 -1.687  1.787  6.708  4.433  9.481  18.084 *
2017-06-24T11:41:19.000Z A 845 -4.393  0.066  2.824 -1.451  1.846  6.825  4.276  9.576  19.143 *
2017-06-24T11:41:20.000Z A 842 -4.276  0.050  3.099 -1.804  1.798  6.904  4.315  9.553  18.672 *
2017-06-24T11:41:20.000Z A 819 -4.158  0.131  3.491 -1.491  1.852  6.943  3.648  9.512  18.397 *
2017-06-24T11:41:22.000Z A 817 -3.648  0.071  2.746 -1.687  1.813  6.825  4.433  9.526  18.005 *
2017-06-24T11:41:23.000Z A 844 -4.354  0.108  3.256 -1.530  1.764  6.668  4.472  9.516  18.829 *
2017-06-24T11:41:24.000Z A 821 -4.237  0.117  3.177 -1.608  1.705  6.276  4.315  9.555  18.554 *
2017-06-24T11:41:25.000Z A 845 -4.001  0.097  2.746 -1.687  1.871  6.982  4.393  9.502  18.280 *
2017-06-24T11:41:25.000Z A 838 -3.923  0.096  3.256 -1.530  1.832  6.551  4.354  9.549  18.319 *
2017-06-24T11:41:27.000Z A 817 -4.040  0.052  2.864 -1.608  1.845  7.414  4.119  9.565  18.240 *
2017-06-24T11:41:28.000Z A 843 -4.393  0.090  3.177 -1.569  1.868  6.943  4.550  9.401  18.397 *
2017-06-24T11:41:29.000Z A 819 -4.040  0.098  3.373 -1.687  1.828  6.708  3.570  9.428  19.221 *
2017-06-24T11:41:30.000Z A 845 -4.080  0.106  3.295 -1.530  1.849  7.061  4.237  9.425  19.103 *
2017-06-24T11:41:30.000Z A 845 -4.590  0.046  3.060 -1.765  1.794  6.825  3.805  9.532  18.868 *
2017-06-24T11:41:32.000Z A 818 -4.550  0.077  2.667 -1.491  1.834  7.100  3.648  9.471  18.280 *
2017-06-24T11:41:33.000Z A 845 -4.707  0.097  3.334 -1.530  1.853  7.335  3.766  9.580  18.436 *
2017-06-24T11:41:34.000Z A 824 -5.178  0.047  3.295 -1.687  1.792  6.316  4.040  9.527  19.299 *
2017-06-24T11:41:35.000Z A 842 -4.158  0.144  3.099 -1.883  1.753  6.551  4.080  9.510  17.887 *
2017-06-24T11:41:35.000Z A 843 -4.237  0.051  3.334 -1.451  1.725  6.865  4.433  9.572  18.358 *
2017-06-24T11:41:37.000Z A 824 -4.276  0.044  3.020 -1.373  1.869  6.904  4.040  9.541  18.907 *
2017-06-24T11:41:38.000Z A 845 -5.099  0.064  3.256 -1.530  1.724  7.178  4.197  9.585  18.868 *
2017-06-24T11:41:39.000Z A 821 -4.511  0.083  2.981 -1.647  1.776  6.472  4.080  9.554  18.868 *
2017-06-24T11:41:40.000Z A 845 -3.452  0.100  2.746 -1.608  1.705  7.492  3.295  9.563  18.593 *
2017-06-24T11:41:40.000Z A 838 -4.197  0.032  3.138 -1.844  1.673  6.708  4.511  9.616  17.691 *
2017-06-24T11:41:42.000Z A 829 -3.923  0.098  2.864 -1.451  1.804  6.825  4.550  9.419  18.790 *
2017-06-24T11:41:43.000Z A 824 -4.943  0.055  3.295 -1.530  1.755  7.061  4.001  9.494  19.378 *
2017-06-24T11:41:44.000Z A 820 -4.197  0.074  3.295 -1.647  1.777  6.786  3.962  9.467  18.240 *
2017-06-24T11:41:45.000Z A 846 -4.158  0.055  3.060 -1.726  1.818  8.198  3.962  9.507  18.750 *
2017-06-24T11:41:45.000Z A 844 -5.021  0.034  3.609 -1.530  1.781  6.786  3.962  9.552  18.397 *
2017-06-24T11:41:47.000Z A 822 -3.805  0.074  3.138 -1.412  1.742  6.276  4.315  9.659  18.201 *
2017-06-24T11:41:48.000Z A 845 -4.550  0.085  3.687 -1.412  1.737  6.747  4.668  9.595  18.790 *
2017-06-24T11:41:49.000Z A 823 -3.962 -0.006  3.413 -1.373  1.756  7.022  4.158  9.628  18.750 *
2017-06-24T11:41:50.000Z A 846 -4.511  0.095  3.060 -1.961  1.757  7.139  4.119  9.531  18.358 *
2017-06-24T11:41:50.000Z A 843 -4.237  0.016  3.138 -1.334  1.733  6.747  4.354  9.584  18.358 *
2017-06-24T11:41:52.000Z A 827 -3.962  0.095  3.217 -1.608  1.694  6.747  4.276  9.606  18.476 *
2017-06-24T11:41:53.000Z A 845 -4.315  0.045  3.413 -1.961  1.688  6.904  4.276  9.562  18.750 *
2017-06-24T11:41:54.000Z A 817 -4.393  0.081  3.020 -1.334  1.787  6.668  4.433  9.555  19.025 *
2017-06-24T11:41:55.000Z A 845 -4.080  0.065  2.667 -1.687  1.703  7.414  3.334  9.577  18.986 *
2017-06-24T11:41:55.000Z A 839 -4.433  0.022  3.452 -1.334  1.788  7.139  4.158  9.557  18.907 *
2017-06-24T11:41:57.000Z G  44.011635 -71.096998 547.244112 0.002 0.000 9 *
2017-06-24T11:41:57.000Z A 825 -4.550  0.027  3.295 -1.726  1.784  7.532  3.962  9.669  18.790 *
2017-06-24T11:41:58.000Z A 845 -4.393  0.060  3.217 -1.765  1.732  6.786  4.433  9.571  17.848 *
2017-06-24T11:41:59.000Z A 825 -4.237  0.071  3.217 -1.451  1.773  6.590  4.119  9.558  19.496 *
2017-06-24T11:42:00.000Z A 844 -3.923  0.116  2.942 -1.726  1.710  6.708  4.472  9.457  18.554 *
2017-06-24T11:42:00.000Z A 813 -4.393  0.029  2.824 -1.569  1.765  6.512  3.923  9.509  18.240 *
2017-06-24T11:42:02.000Z A 831 -4.237  0.063  2.903 -1.569  1.705  6.786  4.590  9.609  18.554 *
2017-06-24T11:42:03.000Z A 845 -4.393  0.048  3.217 -1.687  1.754  7.296  4.550  9.571  19.025 *
2017-06-24T11:42:04.000Z A 822 -4.472  0.041  3.060 -1.569  1.791  6.512  4.119  9.617  18.515 *
2017-06-24T11:42:05.000Z A 846 -4.276  0.056  3.256 -1.687  1.776  6.472  4.197  9.556  18.554 *
2017-06-24T11:42:05.000Z A 830 -4.511  0.106  3.060 -1.491  1.833  6.943  3.923  9.543  18.750 *
2017-06-24T11:42:07.000Z A 836 -3.923  0.048  2.942 -1.530  1.795  7.061  4.119  9.581  18.476 *
2017-06-24T11:42:08.000Z A 844 -4.276  0.082  3.373 -1.451  1.812  6.865  4.550  9.499  18.240 *
2017-06-24T11:42:09.000Z A 821 -4.668  0.081  3.256 -1.726  1.691  6.512  4.433  9.572  17.534 *
2017-06-24T11:42:10.000Z A 847 -4.001  0.096  2.667 -1.765  1.906  7.335  4.864  9.471  17.927 *
2017-06-24T11:42:10.000Z A 847 -4.354  0.038  3.138 -1.491  1.665  6.590  3.962  9.649  18.790 *
2017-06-24T11:42:12.000Z A 822 -4.080  0.054  3.256 -1.765  1.779  6.786  3.766  9.635  19.025 *
2017-06-24T11:42:13.000Z A 827 -3.766  0.049  2.942 -1.922  1.692  6.472  3.844  9.527  18.672 *
2017-06-24T11:42:14.000Z A 819 -4.237  0.081  3.256 -1.412  1.816  7.924  4.158  9.511  18.829 *
2017-06-24T11:42:15.000Z A 846 -3.962  0.051  2.824 -1.530  1.763  7.453  3.962  9.559  18.946 *
2017-06-24T11:42:15.000Z A 845 -4.629  0.046  2.981 -1.569  1.801  7.178  4.393  9.530  18.907 *
2017-06-24T11:42:17.000Z A 825 -4.472  0.076  2.942 -1.530  1.823  6.394  3.334  9.567  19.456 *
2017-06-24T11:42:18.000Z A 840 -4.550  0.091  3.138 -1.804  1.724  6.668  4.393  9.456  17.966 *
2017-06-24T11:42:19.000Z A 820 -4.237  0.064  3.530 -1.922  1.763  7.139  4.119  9.570  18.907 *
2017-06-24T11:42:20.000Z A 844 -4.354  0.059  2.785 -1.608  1.713  6.786  4.001  9.523  18.711 *
2017-06-24T11:42:20.000Z A 837 -4.315  0.067  3.020 -1.883  1.722  7.453  4.433  9.524  18.084 *
2017-06-24T11:42:22.000Z A 831 -4.080  0.065  3.334 -1.530  1.771  7.257  3.962  9.496  18.515 *
2017-06-24T11:42:23.000Z A 843 -4.276  0.068  2.942 -1.883  1.804  7.178  4.629  9.494  17.927 *
2017-06-24T11:42:24.000Z A 820 -4.119  0.041  3.256 -1.491  1.680  6.708  3.570  9.561  19.064 *
2017-06-24T11:42:25.000Z A 845 -4.629  0.065  2.707 -1.491  1.813  6.982  3.844  9.595  18.907 *
2017-06-24T11:42:25.000Z A 842 -4.001  0.104  3.334 -1.687  1.690  7.257  3.883  9.636  18.358 *
2017-06-24T11:42:27.000Z A 825 -4.472  0.064  3.177 -1.608  1.804  6.904  4.119  9.455  18.750 *
2017-06-24T11:42:28.000Z A 844 -4.040  0.035  3.373 -1.687  1.750  7.335  4.158  9.547  18.946 *
2017-06-24T11:42:29.000Z A 820 -4.354  0.104  3.256 -1.412  2.057  164.673  4.040  9.433  18.201 *
2017-06-24T11:42:30.000Z A 843 -4.001  0.038  2.824 -1.608  1.808  7.335  3.373  9.464  19.260 *
2017-06-24T11:42:30.000Z A 822 -4.158  0.098  3.373 -1.608  1.819  6.865  4.668  9.580  18.946 *
2017-06-24T11:42:32.000Z A 827 -3.805  0.020  3.060 -1.608  1.781  6.943  4.511  9.594  19.103 *
2017-06-24T11:42:33.000Z A 841 -4.629  0.086  2.667 -1.687  1.863  7.610  4.354  9.508  18.672 *
2017-06-24T11:42:34.000Z A 819 -4.354  0.075  3.138 -1.647  1.746  6.747  4.119  9.558  18.986 *
2017-06-24T11:42:35.000Z A 845 -4.001  0.077  2.589 -1.765  1.769  6.394  4.315  9.468  18.711 *
2017-06-24T11:42:35.000Z A 840 -3.923  0.079  3.099 -1.569  1.763  6.825  4.040  9.438  18.515 *
2017-06-24T11:42:37.000Z A 826 -4.237  0.034  3.256 -1.530  1.716  6.668  4.040  9.507  18.201 *
2017-06-24T11:42:38.000Z A 841 -4.040  0.070  2.981 -1.451  1.823  6.590  4.001  9.551  18.358 *
2017-06-24T11:42:39.000Z A 821 -4.746  0.045  3.295 -1.608  1.810  6.943  4.354  9.560  19.143 *
2017-06-24T11:42:40.000Z A 844 -4.158  0.052  2.707 -1.412  1.748  6.825  3.687  9.582  19.260 *
2017-06-24T11:42:40.000Z A 833 -4.433  0.042  3.334 -1.883  1.812  7.022  4.433  9.609  18.633 *
2017-06-24T11:42:42.000Z A 833 -4.668  0.058  3.530 -1.255  1.729  6.982  3.609  9.519  18.593 *
2017-06-24T11:42:43.000Z A 845 -4.040  0.075  2.903 -1.726  1.847  6.747  4.276  9.489  18.515 *
2017-06-24T11:42:44.000Z A 818 -4.315  0.077  3.687 -1.608  1.791  6.708  4.472  9.416  18.868 *
2017-06-24T11:42:45.000Z A 823 -4.040  0.054  2.589 -1.608  1.708  6.747  4.237  9.541  17.064 *
2017-06-24T11:42:45.000Z A 838 -4.237  0.114  3.138 -1.608  1.757  6.668  4.276  9.574  18.750 *
2017-06-24T11:42:47.000Z A 823 -4.433  0.095  2.981 -1.608  1.714  7.022  3.883  9.547  18.986 *
2017-06-24T11:42:48.000Z A 841 -4.197  0.104  2.824 -1.726  1.859  7.178  4.080  9.455  18.750 *
2017-06-24T11:42:49.000Z A 824 -4.590  0.056  3.334 -1.608  1.789  6.668  4.315  9.581  18.084 *
2017-06-24T11:42:50.000Z A 844 -4.354  0.051  2.981 -1.647  1.692  6.982  3.844  9.470  18.986 *
2017-06-24T11:42:50.000Z A 836 -4.668  0.088  3.217 -2.040  1.818  6.904  4.237  9.561  18.946 *
2017-06-24T11:42:52.000Z A 836 -4.393  0.060  2.981 -1.412  1.796  6.629  4.472  9.505  18.633 *
2017-06-24T11:42:53.000Z A 844 -4.237  0.053  2.746 -1.530  1.807  6.629  4.629  9.531  18.790 *
2017-06-24T11:42:54.000Z A 819 -4.197  0.073  3.530 -1.530  1.697  6.629  4.472  9.524  18.946 *
2017-06-24T11:42:55.000Z A 842 -4.511  0.085  3.491 -1.491  1.803  7.061  3.883  9.564  19.064 *
2017-06-24T11:42:55.000Z A 832 -4.550  0.093  3.334 -1.647  1.812  7.649  3.805  9.520  19.731 *
2017-06-24T11:42:57.000Z G  44.011627 -71.096998 548.228364 0.001 0.000 180 *
2017-06-24T11:42:57.000Z A 834 -4.786  0.089  3.295 -1.530  1.753  6.668  3.923  9.561  19.417 *
2017-06-24T11:42:58.000Z A 844 -3.766  0.066  2.628 -1.687  1.677  6.551  3.530  9.494  19.103 *
2017-06-24T11:42:59.000Z A 818 -4.237  0.074  3.295 -1.569  1.704  6.982  3.883  9.527  18.711 *
2017-06-24T11:43:00.000Z A 824 -4.472  0.071  3.138 -1.726  1.721  6.629  3.844  9.540  19.025 *
2017-06-24T11:43:00.000Z A 842 -4.315  0.017  3.256 -1.687  1.802  6.904  4.393  9.505  18.358 *
2017-06-24T11:43:02.000Z A 837 -4.903  0.078  3.295 -1.412  1.785  7.728  4.393  9.528  18.711 *
2017-06-24T11:43:03.000Z A 845 -4.040  0.089  2.942 -1.373  1.736  6.904  3.609  9.579  18.358 *
2017-06-24T11:43:04.000Z A 817 -4.511  0.038  3.099 -1.922  1.732  6.316  4.472  9.621  19.064 *
2017-06-24T11:43:05.000Z A 846 -4.158  0.056  3.060 -1.844  1.693  6.512  3.883  9.513  18.358 *
2017-06-24T11:43:05.000Z A 834 -4.511  0.031  3.138 -1.844  1.805  6.708  4.197  9.558  18.750 *
2017-06-24T11:43:07.000Z A 836 -4.903  0.038  3.491 -1.216  1.869  6.433  4.197  9.530  19.378 *
2017-06-24T11:43:08.000Z A 844 -3.923  0.082  2.824 -1.608  1.840  6.982  3.923  9.458  18.750 *
2017-06-24T11:43:09.000Z A 817 -4.511  0.074  3.687 -1.647  1.791  6.590  4.276  9.591  18.790 *
2017-06-24T11:43:10.000Z A 817 -4.511  0.055  3.570 -1.334  1.746  7.100  4.080  9.521  18.986 *
2017-06-24T11:43:11.000Z A 831 -4.276  0.118  3.060 -1.844  1.796  6.551  4.472  9.591  18.986 *
2017-06-24T11:43:12.000Z A 837 -4.354  0.098  3.570 -1.451  1.757  7.100  4.315  9.514  18.711 *
2017-06-24T11:43:13.000Z A 821 -4.237  0.065  2.628 -1.883  1.786  7.139  4.590  9.573  18.711 *
2017-06-24T11:43:14.000Z A 844 -3.805  0.077  2.942 -1.726  1.771  6.668  4.903  9.606  18.593 *
2017-06-24T11:43:15.000Z A 821 -4.629  0.087  3.060 -1.294  1.765  7.100  4.040  9.489  18.750 *
2017-06-24T11:43:15.000Z A 811 -3.883  0.076  3.020 -1.451  1.719  6.904  4.237  9.524  18.790 *
2017-06-24T11:43:17.000Z A 837 -3.923  0.109  3.609 -1.451  1.717  6.786  4.276  9.549  18.907 *
2017-06-24T11:43:18.000Z A 843 -4.158  0.080  2.942 -1.765  1.748  7.100  4.158  9.554  18.554 *
2017-06-24T11:43:19.000Z A 817 -3.766  0.112  3.530 -1.804  1.773  6.825  4.472  9.557  18.084 *
2017-06-24T11:43:20.000Z A 844 -4.158  0.082  3.530 -1.608  1.689  7.218  4.197  9.486  18.554 *
2017-06-24T11:43:20.000Z A 835 -3.962  0.090  3.138 -1.961  1.735  6.316  4.315  9.562  18.790 *
2017-06-24T11:43:22.000Z A 838 -4.590  0.061  3.099 -1.687  1.670  6.551  4.040  9.514  17.927 *
2017-06-24T11:43:23.000Z A 843 -4.433  0.127  2.981 -1.491  1.794  6.904  4.276  9.593  18.946 *
2017-06-24T11:43:24.000Z A 822 -4.315  0.115  3.256 -1.530  1.727  6.904  4.119  9.510  18.633 *
2017-06-24T11:43:25.000Z A 846 -4.158  0.045  3.099 -1.765  1.729  6.943  4.354  9.471  19.025 *
2017-06-24T11:43:26.000Z A 824 -4.197  0.035  2.981 -1.883  1.758  6.629  4.668  9.481  18.436 *
2017-06-24T11:43:27.000Z A 846 -4.472  0.075  3.491 -1.569  1.777  7.139  4.276  9.596  19.025 *
2017-06-24T11:43:28.000Z A 842 -4.001  0.025  3.177 -1.687  1.717  6.551  4.237  9.515  18.005 *
2017-06-24T11:43:29.000Z A 822 -3.805  0.106  3.295 -1.726  1.641  6.512  4.668  9.636  18.633 *
2017-06-24T11:43:30.000Z A 817 -4.668  0.051  3.060 -1.412  1.715  6.394  4.472  9.482  18.044 *
2017-06-24T11:43:30.000Z A 830 -4.393  0.087  2.707 -1.804  1.702  6.198  4.237  9.536  18.672 *
2017-06-24T11:43:32.000Z A 836 -4.903  0.108  2.942 -1.491  1.775  6.786  4.590  9.547  18.084 *
2017-06-24T11:43:33.000Z A 846 -4.080  0.064  3.020 -1.569  1.873  6.786  4.315  9.542  18.672 *
2017-06-24T11:43:34.000Z A 819 -4.158  0.100  2.942 -1.844  1.677  6.668  4.472  9.507  18.554 *
2017-06-24T11:43:35.000Z A 844 -4.433  0.099  3.373 -1.491  1.751  6.237  4.550  9.554  18.201 *
2017-06-24T11:43:36.000Z A 823 -4.315  0.111  2.628 -1.608  1.758  6.786  4.276  9.561  18.280 *
2017-06-24T11:43:37.000Z A 844 -4.080  0.082  3.373 -1.491  1.799  7.022  4.590  9.582  18.240 *
2017-06-24T11:43:38.000Z A 842 -4.354  0.016  3.060 -1.491  1.647  6.982  4.040  9.635  18.868 *
2017-06-24T11:43:39.000Z A 817 -3.766  0.041  3.334 -1.608  1.850  7.571  4.001  9.497  18.240 *
2017-06-24T11:43:40.000Z A 817 -4.668  0.030  3.138 -1.451  1.730  6.316  4.158  9.564  18.515 *
2017-06-24T11:43:40.000Z A 836 -4.237  0.049  3.020 -1.765  1.706  6.825  4.354  9.583  18.123 *
2017-06-24T11:43:42.000Z A 829 -4.511  0.045  3.099 -1.530  1.776  6.982  3.962  9.571  17.927 *
2017-06-24T11:43:43.000Z A 821 -4.511  0.061  3.099 -1.451  1.854  7.532  4.119  9.471  18.750 *
2017-06-24T11:43:44.000Z A 844 -4.864  0.071  3.217 -1.491  1.732  7.178  4.001  9.572  18.358 *
2017-06-24T11:43:45.000Z A 844 -3.923  0.075  2.903 -1.804  1.842  6.590  4.433  9.616  18.711 *
2017-06-24T11:43:45.000Z A 821 -4.433  0.087  2.785 -1.726  1.699  6.668  4.080  9.584  18.397 *
2017-06-24T11:43:47.000Z A 831 -4.040  0.085  3.295 -1.726  1.795  6.786  3.883  9.422  18.515 *
2017-06-24T11:43:48.000Z A 820 -3.883  0.057  3.256 -1.608  1.726  6.943  4.119  9.506  17.927 *
2017-06-24T11:43:49.000Z A 842 -3.530  0.079  2.903 -1.569  1.724  6.747  4.080  9.412  18.436 *
2017-06-24T11:43:50.000Z A 841 -3.923  0.089  3.373 -1.569  1.762  7.022  4.668  9.419  18.593 *
2017-06-24T11:43:51.000Z A 833 -3.373  0.071  2.942 -1.844  1.710  6.904  4.825  9.415  18.044 *
2017-06-24T11:43:52.000Z A 839 -4.629 -0.025  2.903 -1.765  1.786  6.904  4.119  9.645  17.770 *
2017-06-24T11:43:53.000Z A 845 -3.883  0.094  2.981 -1.530  1.805  6.629  4.197  9.456  19.378 *
2017-06-24T11:43:54.000Z A 841 -3.962  0.011  2.903 -1.961  1.782  6.629  4.707  9.580  18.554 *
2017-06-24T11:43:55.000Z A 824 -4.119  0.118  3.217 -1.530  1.769  6.865  4.001  9.535  18.672 *
2017-06-24T11:43:56.000Z A 831 -4.550  0.105  2.981 -1.804  1.817  6.355  4.629  9.628  18.593 *
2017-06-24T11:43:57.000Z G  44.011620 -71.097010 548.228364 0.001 0.000 232 *
2017-06-24T11:43:57.000Z A 838 -5.178  0.032  2.981 -1.922  1.767  6.825  3.962  9.518  18.515 *
2017-06-24T11:43:58.000Z A 822 -4.590  0.077  3.138 -1.687  1.768  7.767  4.197  9.511  19.064 *
2017-06-24T11:43:59.000Z A 847 -3.883  0.049  2.628 -1.804  1.802  7.532  3.530  9.545  19.221 *
2017-06-24T11:44:00.000Z A 818 -4.433  0.055  3.530 -1.687  1.754  6.747  4.276  9.487  18.829 *
2017-06-24T11:44:00.000Z A 808 -4.786  0.049  2.864 -1.608  1.863  7.022  3.530  9.443  18.358 *
2017-06-24T11:44:02.000Z A 835 -4.786  0.043  2.942 -1.922  1.876  6.825  4.080  9.513  18.201 *
2017-06-24T11:44:03.000Z A 845 -3.923  0.063  3.256 -1.569  1.776  7.022  3.923  9.553  19.025 *
2017-06-24T11:44:04.000Z A 821 -4.276  0.055  2.981 -1.804  1.823  6.747  3.923  9.435  18.240 *
2017-06-24T11:44:05.000Z A 841 -4.746  0.073  3.256 -1.883  1.783  6.747  3.805  9.556  18.633 *
2017-06-24T11:44:05.000Z A 829 -4.315  0.078  3.099 -1.883  1.684  6.786  4.040  9.557  18.986 *
2017-06-24T11:44:07.000Z A 838 -4.354  0.043  3.373 -1.883  1.771  7.178  3.805  9.504  18.868 *
2017-06-24T11:44:08.000Z A 844 -4.001  0.127  3.256 -1.569  1.721  7.139  4.080  9.528  19.025 *
2017-06-24T11:44:09.000Z A 820 -3.727  0.084  3.020 -1.922  1.822  7.649  2.981  9.433  19.535 *
2017-06-24T11:44:10.000Z A 845 -5.099  0.027  3.020 -1.726  1.823  7.414  3.805  9.530  19.535 *
2017-06-24T11:44:10.000Z A 831 -4.237  0.087  3.217 -1.451  1.791  7.296  4.158  9.566  18.829 *
2017-06-24T11:44:12.000Z A 837 -4.707  0.035  3.138 -1.530  1.755  6.708  3.530  9.529  19.770 *
2017-06-24T11:44:13.000Z A 844 -4.864  0.077  3.177 -1.530  1.745  7.022  4.040  9.584  19.064 *
2017-06-24T11:44:14.000Z A 821 -3.962  0.128  2.903 -1.687  1.711  6.708  4.315  9.611  18.868 *
2017-06-24T11:44:15.000Z A 846 -4.001  0.093  3.334 -1.804  1.736  7.061  4.433  9.577  18.240 *
2017-06-24T11:44:16.000Z A 822 -4.472  0.097  3.295 -1.726  1.762  7.296  3.766  9.538  19.613 *
2017-06-24T11:44:17.000Z A 821 -3.844  0.111  3.099 -1.765  1.642  7.061  3.805  9.518  18.986 *
2017-06-24T11:44:18.000Z A 843 -3.962  0.080  3.295 -1.647  1.687  6.668  3.805  9.568  18.711 *
2017-06-24T11:44:19.000Z A 818 -3.609  0.104  2.864 -1.530  1.685  6.904  4.119  9.494  18.123 *
2017-06-24T11:44:20.000Z A 846 -4.354  0.095  3.177 -1.687  1.771  7.139  4.197  9.489  18.946 *
2017-06-24T11:44:20.000Z A 829 -4.433  0.062  2.981 -1.844  1.820  7.453  4.001  9.451  18.201 *
2017-06-24T11:44:22.000Z A 835 -4.001  0.055  2.903 -1.804  1.767  7.257  4.001  9.531  18.476 *
2017-06-24T11:44:23.000Z A 845 -4.315  0.044  3.256 -1.608  1.634  6.825  4.354  9.600  19.378 *
2017-06-24T11:44:24.000Z A 819 -3.687  0.078  2.942 -1.765  1.735  7.061  3.844  9.489  19.025 *
2017-06-24T11:44:25.000Z A 847 -4.511  0.091  3.609 -1.844  1.794  7.100  3.727  9.581  18.476 *
2017-06-24T11:44:26.000Z A 828 -4.080  0.053  3.217 -1.530  1.741  7.139  4.040  9.536  18.554 *
2017-06-24T11:44:27.000Z A 846 -4.393  0.082  2.942 -1.647  1.795  6.904  4.080  9.494  18.711 *
2017-06-24T11:44:28.000Z A 841 -4.237  0.078  3.413 -1.726  1.714  7.335  3.805  9.521  19.064 *
