
#v3
2017-07-16T12:16:19.000Z A 843 -3.020  0.333  2.275  0.000  1.306  2.236  6.433  9.539  13.062 *
2017-07-16T12:16:21.000Z A 799 -2.746  0.297  2.040  0.079  1.289  2.079  6.159  9.575  13.415 *
2017-07-16T12:16:22.000Z A 840 -2.746  0.331  1.922  0.000  1.297  2.118  6.433  9.550  12.906 *
2017-07-16T12:16:23.000Z A 815 -2.824  0.288  2.118  0.235  1.298  2.040  6.943  9.573  12.906 *
2017-07-16T12:16:24.000Z A 839 -3.099  0.275  2.236  0.039  1.303  2.158  6.629  9.593  12.788 *
2017-07-16T12:16:24.000Z A 842 -3.138  0.311  2.197  0.000  1.310  2.275  6.629  9.530  13.023 *
2017-07-16T12:16:26.000Z A 821 -2.864  0.319  2.275 -0.039  1.300  2.079  6.865  9.551  12.474 *
2017-07-16T12:16:27.000Z A 839 -2.981  0.325  2.393  0.039  1.295  2.118  6.472  9.548  12.631 *
2017-07-16T12:16:28.000Z A 810 -2.864  0.333  2.040  0.157  1.292  2.079  6.629  9.553  12.827 *
2017-07-16T12:16:29.000Z A 840 -3.256  0.320  2.275  0.000  1.290  2.197  6.551  9.548  13.023 *
2017-07-16T12:16:29.000Z A 838 -2.864  0.313  2.275  0.079  1.302  2.158  6.433  9.553  12.749 *
2017-07-16T12:16:31.000Z A 823 -2.942  0.289  2.197  0.079  1.288  2.118  6.551  9.546  12.945 *
2017-07-16T12:16:32.000Z A 841 -3.020  0.317  2.354 -0.157  1.296  2.275  6.668  9.561  12.827 *
2017-07-16T12:16:33.000Z A 815 -3.099  0.297  2.236 -0.039  1.284  2.158  6.668  9.585  13.023 *
2017-07-16T12:16:34.000Z A 840 -3.177  0.325  2.158 -0.039  1.300  2.040  6.433  9.550  12.749 *
2017-07-16T12:16:34.000Z A 831 -2.707  0.330  1.961 -0.079  1.292  2.079  6.316  9.562  12.749 *
2017-07-16T12:16:36.000Z A 821 -3.060  0.312  2.471  0.079  1.295  2.236  6.747  9.536  13.023 *
2017-07-16T12:16:37.000Z A 841 -2.785  0.316  2.040  0.196  1.293  2.236  6.708  9.509  12.866 *
2017-07-16T12:16:38.000Z A 814 -3.138  0.303  2.314  0.118  1.296  2.118  6.590  9.584  13.259 *
2017-07-16T12:16:39.000Z A 841 -2.589  0.290  2.158  0.196  1.299  2.040  6.786  9.560  12.709 *
2017-07-16T12:16:39.000Z A 806 -2.981  0.319  2.118  0.118  1.312  2.393  6.551  9.516  13.141 *
2017-07-16T12:16:41.000Z A 831 -2.785  0.321  2.275  0.000  1.305  2.158  6.512  9.537  12.866 *
2017-07-16T12:16:42.000Z A 838 -2.746  0.313  2.236  0.118  1.301  2.040  6.708  9.540  12.945 *
2017-07-16T12:16:43.000Z A 813 -3.177  0.335  2.275  0.079  1.302  2.158  6.472  9.524  13.141 *
2017-07-16T12:16:44.000Z A 842 -2.510  0.298  2.118 -0.039  1.317  2.393  6.590  9.548  13.337 *
2017-07-16T12:16:44.000Z A 839 -3.177  0.291  2.275  0.039  1.308  2.158  6.002  9.549  13.337 *
2017-07-16T12:16:46.000Z A 818 -2.785  0.320  1.922  0.157  1.296  2.197  6.198  9.532  13.337 *
2017-07-16T12:16:47.000Z A 841 -2.981  0.304  2.393  0.000  1.286  2.275  6.119  9.555  13.729 *
2017-07-16T12:16:48.000Z A 813 -2.628  0.332  2.197  0.079  1.316  2.197  6.041  9.554  12.906 *
2017-07-16T12:16:49.000Z A 842 -2.981  0.294  2.158 -0.118  1.308  2.314  6.119  9.542  12.984 *
2017-07-16T12:16:49.000Z A 832 -2.707  0.322  2.118 -0.039  1.284  2.275  5.923  9.563  13.259 *
2017-07-16T12:16:51.000Z A 831 -2.746  0.306  1.961  0.039  1.292  2.354  6.551  9.563  13.259 *
2017-07-16T12:16:52.000Z A 840 -2.510  0.337  2.079  0.039  1.306  2.118  6.551  9.506  13.219 *
2017-07-16T12:16:53.000Z A 796 -2.824  0.295  2.236  0.275  1.294  2.314  6.276  9.566  13.572 *
2017-07-16T12:16:54.000Z A 841 -3.099  0.337  2.275 -0.079  1.296  2.510  6.394  9.534  13.612 *
2017-07-16T12:16:54.000Z A 827 -2.589  0.316  2.040 -0.079  1.302  2.158  6.512  9.546  13.376 *
2017-07-16T12:16:56.000Z A 833 -2.746  0.342  2.001 -0.157  1.303  2.118  6.159  9.536  13.337 *
2017-07-16T12:16:57.000Z A 840 -2.667  0.313  1.844 -0.039  1.290  2.197  6.394  9.562  13.572 *
2017-07-16T12:16:58.000Z A 810 -2.942  0.310  2.236  0.039  1.297  2.393  6.276  9.533  13.259 *
2017-07-16T12:16:59.000Z A 839 -2.667  0.327  2.079  0.079  1.290  2.040  6.512  9.558  13.651 *
2017-07-16T12:16:59.000Z A 836 -2.903  0.319  2.432  0.039  1.286  2.275  6.002  9.560  13.651 *
2017-07-16T12:17:01.000Z A 823 -2.785  0.325  2.158 -0.196  1.303  2.275  6.355  9.537  13.337 *
2017-07-16T12:17:02.000Z A 842 -2.393  0.321  1.961  0.079  1.300  2.354  6.433  9.553  13.219 *
2017-07-16T12:17:03.000Z A 814 -2.824  0.338  2.158 -0.196  1.300  2.158  6.512  9.535  13.376 *
2017-07-16T12:17:04.000Z A 840 -2.667  0.305  1.883  0.079  1.306  2.275  5.962  9.564  13.690 *
2017-07-16T12:17:04.000Z A 836 -2.746  0.291  2.197  0.000  1.296  2.354  6.237  9.551  13.612 *
2017-07-16T12:17:05.000Z G  43.328950 -71.608200 400.918648 0.00 0 188 *
2017-07-16T12:17:06.000Z A 827 -2.824  0.352  1.922 -0.118  1.306  2.118  6.237  9.505  13.415 *
2017-07-16T12:17:07.000Z A 841 -2.981  0.311  2.354  0.118  1.297  2.197  6.276  9.532  13.415 *
2017-07-16T12:17:08.000Z A 816 -2.824  0.337  1.883 -0.039  1.294  2.393  6.080  9.533  13.533 *
2017-07-16T12:17:09.000Z A 820 -3.295  0.304  2.432 -0.079  1.296  2.314  6.512  9.558  13.455 *
2017-07-16T12:17:09.000Z A 841 -3.217  0.327  2.158  0.039  1.299  2.079  6.433  9.551  13.298 *
2017-07-16T12:17:11.000Z A 818 -2.628  0.310  1.765  0.235  1.306  2.079  6.668  9.569  12.945 *
2017-07-16T12:17:12.000Z A 841 -3.060  0.304  1.922  0.000  1.289  2.471  6.551  9.569  13.180 *
2017-07-16T12:17:13.000Z A 813 -2.432  0.339  1.804  0.118  1.299  2.158  6.551  9.533  13.259 *
2017-07-16T12:17:14.000Z A 840 -2.785  0.302  2.314  0.235  1.293  2.197  6.590  9.582  12.827 *
2017-07-16T12:17:14.000Z A 830 -3.099  0.306  2.040 -0.039  1.286  2.197  6.433  9.554  12.866 *
2017-07-16T12:17:16.000Z A 830 -2.981  0.320  2.001 -0.079  1.304  2.471  6.237  9.514  13.376 *
2017-07-16T12:17:17.000Z A 841 -3.217  0.313  2.040  0.000  1.297  2.158  6.237  9.534  12.945 *
2017-07-16T12:17:18.000Z A 814 -2.981  0.334  1.883  0.314  1.304  2.236  6.708  9.539  13.102 *
2017-07-16T12:17:19.000Z A 842 -2.667  0.298  2.079  0.079  1.306  2.314  6.590  9.565  12.984 *
2017-07-16T12:17:19.000Z A 828 -2.510  0.315  1.922  0.000  1.298  2.236  6.551  9.552  12.984 *
2017-07-16T12:17:21.000Z A 828 -2.589  0.313  2.118  0.039  1.291  2.354  6.394  9.542  13.376 *
2017-07-16T12:17:22.000Z A 841 -2.746  0.314  2.040  0.000  1.306  2.158  6.394  9.533  12.984 *
2017-07-16T12:17:23.000Z A 814 -2.785  0.304  1.844  0.000  1.282  2.236  6.551  9.575  13.062 *
2017-07-16T12:17:24.000Z A 842 -2.785  0.291  2.040  0.196  1.295  2.079  6.590  9.572  13.180 *
2017-07-16T12:17:24.000Z A 809 -2.707  0.304  1.922 -0.118  1.297  2.275  6.472  9.531  12.866 *
