
#v3
2017-09-30T12:41:33.000Z G  43.616878 -71.166043 585.301856 0.00 0 249 *
2017-09-30T12:41:33.000Z A 1  0.000  1.687  1.687  0.000  1.883  1.883  0.000  8.473  8.473 *
2017-09-30T13:45:05.000Z A 843 -2.864  0.007  2.158 -0.784  1.365  4.511  4.943  9.438  13.259 *
2017-09-30T13:45:06.000Z A 839 -3.177 -0.002  2.275 -0.863  1.354  4.354  4.393  9.450  13.337 *
2017-09-30T13:45:07.000Z A 816 -3.256 -0.002  2.197 -0.667  1.343  4.276  5.139  9.431  13.062 *
2017-09-30T13:45:08.000Z A 844 -2.746  0.026  2.354 -0.549  1.344  4.511  4.629  9.424  13.062 *
2017-09-30T13:45:09.000Z A 829 -2.981  0.012  2.393 -0.784  1.333  4.668  5.256  9.432  13.298 *
2017-09-30T13:45:10.000Z A 841 -2.981 -0.022  2.197 -0.784  1.371  4.550  4.707  9.434  13.102 *
2017-09-30T13:45:11.000Z A 840 -3.217  0.020  2.432 -0.745  1.361  4.472  4.511  9.387  12.984 *
2017-09-30T13:45:12.000Z A 819 -2.746 -0.002  2.393 -0.549  1.339  4.825  5.021  9.463  13.415 *
2017-09-30T13:45:13.000Z A 840 -3.334 -0.023  2.432 -0.863  1.386  4.746  4.197  9.460  13.494 *
2017-09-30T13:45:14.000Z A 823 -2.942  0.018  2.275 -0.863  1.327  4.590  4.668  9.443  13.023 *
2017-09-30T13:45:15.000Z A 844 -3.256 -0.036  2.354 -0.628  1.373  4.590  4.511  9.457  13.337 *
2017-09-30T13:45:16.000Z A 835 -3.020  0.023  2.314 -0.706  1.382  4.786  4.864  9.374  13.494 *
2017-09-30T13:45:17.000Z A 823 -3.256  0.046  2.471 -0.706  1.322  4.903  4.746  9.367  13.298 *
2017-09-30T13:45:18.000Z A 832 -3.177  0.005  2.393 -0.706  1.372  4.864  4.943  9.412  13.337 *
2017-09-30T13:45:19.000Z A 818 -3.060 -0.005  2.393 -0.706  1.365  5.021  4.433  9.418  12.788 *
2017-09-30T13:45:20.000Z A 841 -2.864 -0.014  2.314 -0.588  1.374  4.707  4.511  9.484  12.866 *
2017-09-30T13:45:21.000Z A 835 -2.981  0.008  2.314 -0.667  1.364  5.139  4.629  9.422  13.259 *
2017-09-30T13:45:22.000Z A 822 -3.020  0.016  2.393 -0.745  1.348  4.786  4.746  9.433  12.906 *
2017-09-30T13:45:23.000Z A 836 -2.903 -0.036  2.510 -0.588  1.393  4.511  4.472  9.479  13.023 *
2017-09-30T13:45:24.000Z A 818 -3.452  0.003  2.628 -0.981  1.324  4.903  3.923  9.438  12.709 *
2017-09-30T13:45:25.000Z A 841 -3.020  0.020  2.785 -0.745  1.336  5.374  4.786  9.437  13.102 *
2017-09-30T13:45:26.000Z A 834 -2.942 -0.034  2.432 -0.981  1.326  5.374  4.825  9.529  13.572 *
2017-09-30T13:45:27.000Z A 822 -2.746 -0.036  2.118 -1.059  1.363  5.923  4.707  9.514  13.690 *
2017-09-30T13:45:28.000Z A 840 -2.510  0.001  2.158 -0.941  1.354  5.609  4.746  9.417  13.533 *
2017-09-30T13:45:29.000Z A 821 -2.903  0.004  2.040 -1.255  1.320  6.198  4.629  9.440  13.808 *
2017-09-30T13:45:30.000Z A 842 -2.589 -0.002  2.236 -1.216  1.342  5.335  4.197  9.472  13.612 *
2017-09-30T13:45:31.000Z A 836 -2.981 -0.025  2.118 -1.020  1.393  5.296  3.923  9.417  13.415 *
2017-09-30T13:45:32.000Z A 820 -2.314  0.000  2.197 -1.020  1.309  5.452  4.158  9.460  13.533 *
2017-09-30T13:45:33.000Z A 841 -2.942 -0.026  2.393 -0.902  1.317  5.845  4.040  9.500  13.729 *
2017-09-30T13:45:34.000Z A 805 -3.060 -0.038  2.354 -1.177  1.384  5.727  4.354  9.458  13.180 *
2017-09-30T13:45:35.000Z G  43.602297 -71.086110 659.448840 0.01 0 134 *
2017-09-30T13:45:35.000Z A 842 -2.864 -0.009  2.354 -0.981  1.350  6.080  4.080  9.459  13.415 *
2017-09-30T13:45:36.000Z A 833 -3.060  0.012  2.275 -0.902  1.336  6.041  3.962  9.407  13.651 *
2017-09-30T13:45:37.000Z A 824 -2.903 -0.033  2.118 -0.706  1.321  5.374  4.590  9.491  13.337 *
2017-09-30T13:45:38.000Z A 842 -2.824  0.004  2.471 -1.138  1.342  6.865  4.158  9.430  13.455 *
2017-09-30T13:45:39.000Z A 820 -3.099 -0.000  2.471 -0.902  1.339  5.649  3.962  9.458  13.533 *
2017-09-30T13:45:40.000Z A 780 -3.099  0.012  2.275 -0.981  1.347  6.472  4.354  9.412  13.768 *
2017-09-30T13:45:41.000Z A 764 -2.746 -0.030  2.158 -0.941  1.357  5.923  4.472  9.450  13.533 *
2017-09-30T13:45:42.000Z A 760 -3.020 -0.039  2.432 -1.216  1.356  6.041  4.158  9.464  13.219 *
2017-09-30T13:45:43.000Z A 840 -2.354  0.004  2.432 -0.784  1.343  6.080  4.276  9.480  13.455 *
2017-09-30T13:45:44.000Z A 828 -2.942  0.017  2.471 -0.941  1.311  5.845  4.158  9.449  13.259 *
2017-09-30T13:45:45.000Z A 838 -2.864 -0.013  2.354 -1.294  1.335  6.512  4.472  9.452  13.337 *
2017-09-30T13:45:46.000Z A 820 -2.628  0.010  2.393 -1.177  1.353  5.845  3.962  9.476  13.494 *
2017-09-30T13:45:47.000Z A 842 -2.903 -0.017  2.510 -1.098  1.337  6.276  4.119  9.461  13.415 *
2017-09-30T13:45:48.000Z A 818 -2.628  0.009  2.432 -0.941  1.380  5.962  4.472  9.349  13.259 *
2017-09-30T13:45:49.000Z A 801 -2.628 -0.021  2.393 -1.098  1.370  6.041  4.158  9.469  13.219 *
2017-09-30T13:45:50.000Z A 845 -2.275 -0.030  2.197 -0.902  1.369  6.316  4.276  9.426  13.180 *
2017-09-30T13:45:51.000Z A 840 -2.903 -0.025  2.589 -1.177  1.360  6.002  4.550  9.489  13.219 *
2017-09-30T13:45:52.000Z A 826 -2.824 -0.009  2.197 -1.059  1.368  6.237  4.433  9.400  13.141 *
2017-09-30T13:45:53.000Z A 845 -2.942  0.021  2.354 -1.255  1.336  6.276  4.001  9.435  13.729 *
2017-09-30T13:45:54.000Z A 822 -2.471  0.003  2.393 -1.020  1.311  6.512  4.550  9.500  13.023 *
2017-09-30T13:45:55.000Z A 839 -2.785 -0.016  2.471 -0.902  1.370  6.316  4.119  9.455  13.062 *
2017-09-30T13:45:56.000Z A 829 -2.785 -0.014  2.236 -0.824  1.305  6.041  4.433  9.480  12.984 *
2017-09-30T13:45:57.000Z A 829 -2.667  0.015  2.432 -0.863  1.342  5.727  4.080  9.435  13.141 *
2017-09-30T13:45:58.000Z A 844 -2.746  0.004  2.314 -0.902  1.297  7.139  4.040  9.484  13.102 *
2017-09-30T13:45:59.000Z A 821 -2.864 -0.032  2.354 -1.059  1.365  6.159  4.158  9.500  13.455 *
2017-09-30T13:46:00.000Z A 841 -2.785 -0.016  2.393 -1.177  1.354  6.551  3.883  9.433  13.219 *
2017-09-30T13:46:01.000Z A 831 -2.510  0.025  2.510 -1.098  1.326  6.002  4.119  9.423  13.219 *
2017-09-30T13:46:02.000Z A 806 -2.707  0.001  2.510 -1.059  1.337  5.962  4.237  9.407  13.102 *
2017-09-30T13:46:03.000Z A 843 -3.138 -0.015  2.589 -1.098  1.362  6.943  4.197  9.447  13.023 *
2017-09-30T13:46:04.000Z A 823 -2.589  0.026  2.589 -1.255  1.331  6.551  3.962  9.443  13.023 *
2017-09-30T13:46:05.000Z A 843 -2.667 -0.000  2.628 -1.020  1.314  6.668  4.472  9.436  13.847 *
2017-09-30T13:46:06.000Z A 831 -3.099 -0.013  2.393 -0.981  1.325  6.002  4.119  9.455  12.827 *
2017-09-30T13:46:07.000Z A 824 -2.981 -0.016  2.393 -1.020  1.359  6.943  3.923  9.466  12.984 *
2017-09-30T13:46:08.000Z A 844 -2.432 -0.011  2.589 -0.981  1.352  6.943  4.472  9.457  13.415 *
2017-09-30T13:46:09.000Z A 824 -2.785 -0.020  2.667 -1.138  1.385  6.629  3.923  9.411  13.141 *
2017-09-30T13:46:10.000Z A 840 -2.707  0.004  2.393 -1.020  1.328  7.453  4.158  9.480  13.062 *
2017-09-30T13:46:11.000Z A 836 -2.864  0.006  2.667 -1.334  1.332  6.316  3.962  9.448  13.219 *
2017-09-30T13:46:12.000Z A 841 -2.589  0.004  2.314 -1.020  1.341  6.237  4.668  9.433  13.102 *
2017-09-30T13:46:13.000Z A 837 -3.138 -0.017  2.667 -1.216  1.320  7.649  4.119  9.449  13.219 *
2017-09-30T13:46:14.000Z A 828 -2.746  0.008  2.393 -1.059  1.304  6.433  4.668  9.455  12.906 *
2017-09-30T13:46:15.000Z A 835 -2.824  0.010  2.628 -1.373  1.332  6.119  4.237  9.433  13.651 *
2017-09-30T13:46:16.000Z A 818 -2.864  0.018  2.903 -1.177  1.287  6.982  4.393  9.476  13.102 *
2017-09-30T13:46:17.000Z A 842 -2.589 -0.023  2.550 -1.294  1.359  6.433  4.590  9.449  13.376 *
2017-09-30T13:46:18.000Z A 818 -2.550 -0.037  2.628 -1.059  1.346  6.002  4.237  9.479  12.788 *
2017-09-30T13:46:19.000Z A 829 -2.746 -0.012  2.746 -1.059  1.342  6.629  4.197  9.486  13.298 *
2017-09-30T13:46:20.000Z A 832 -3.060  0.005  2.628 -1.177  1.327  6.747  4.080  9.458  13.376 *
2017-09-30T13:46:21.000Z A 821 -2.707 -0.025  2.432 -1.294  1.368  6.668  4.080  9.429  13.337 *
2017-09-30T13:46:22.000Z A 841 -2.942 -0.016  2.864 -1.138  1.377  8.081  3.805  9.411  12.906 *
2017-09-30T13:46:23.000Z A 831 -2.510 -0.035  2.707 -0.941  1.338  6.394  4.550  9.458  12.827 *
2017-09-30T13:46:24.000Z A 801 -2.510 -0.004  2.510 -1.098  1.376  6.747  3.570  9.434  12.827 *
2017-09-30T13:46:25.000Z A 842 -2.432  0.005  2.510 -1.177  1.297  7.610  4.472  9.430  12.945 *
2017-09-30T13:46:26.000Z A 837 -2.785 -0.032  2.589 -1.059  1.345  6.943  4.001  9.471  12.945 *
2017-09-30T13:46:27.000Z A 820 -2.628 -0.004  2.707 -1.059  1.309  6.394  4.354  9.494  13.102 *
2017-09-30T13:46:28.000Z A 843 -2.824 -0.000  2.628 -1.216  1.326  5.649  4.276  9.444  12.984 *
2017-09-30T13:46:29.000Z A 823 -2.393  0.018  2.550 -1.098  1.330  6.355  4.590  9.390  13.102 *
2017-09-30T13:46:30.000Z A 841 -2.667 -0.023  2.432 -0.863  1.387  7.139  4.119  9.451  13.259 *
2017-09-30T13:46:31.000Z A 835 -2.785  0.007  2.864 -1.059  1.345  6.002  4.276  9.414  12.906 *
2017-09-30T13:46:32.000Z A 822 -2.903 -0.015  2.667 -0.784  1.335  6.316  3.883  9.481  12.827 *
2017-09-30T13:46:33.000Z A 842 -3.295 -0.002  2.864 -0.902  1.347  6.865  4.080  9.444  13.180 *
2017-09-30T13:46:34.000Z A 817 -2.667 -0.012  2.628 -1.020  1.378  7.218  4.315  9.482  13.219 *
2017-09-30T13:46:35.000Z G  43.602297 -71.086110 659.776924 0.00 0 134 *
2017-09-30T13:46:35.000Z A 820 -2.471  0.004  2.667 -1.216  1.308  6.708  4.393  9.462  13.141 *
2017-09-30T13:46:36.000Z A 835 -2.628 -0.005  2.628 -1.255  1.343  8.669  4.433  9.469  12.749 *
2017-09-30T13:46:37.000Z A 811 -2.393 -0.009  2.628 -1.138  1.296  6.708  3.727  9.476  12.788 *
2017-09-30T13:46:38.000Z A 823 -2.667 -0.007  2.628 -1.177  1.381  6.472  4.590  9.477  13.259 *
2017-09-30T13:46:39.000Z A 825 -3.256  0.008  2.589 -0.784  1.389  6.472  3.962  9.385  13.062 *
2017-09-30T13:46:40.000Z A 840 -2.785  0.003  2.746 -0.667  1.320  6.865  4.158  9.438  13.023 *
2017-09-30T13:46:41.000Z A 840 -2.354 -0.013  2.510 -0.863  1.359  6.551  4.315  9.451  12.631 *
2017-09-30T13:46:42.000Z A 838 -2.864 -0.005  2.432 -0.824  1.370  7.610  4.197  9.410  13.102 *
2017-09-30T13:46:43.000Z A 843 -2.628  0.020  2.667 -1.020  1.301  7.375  4.197  9.449  13.141 *
2017-09-30T13:46:44.000Z A 823 -3.295 -0.018  2.471 -0.902  1.347  7.492  4.119  9.428  13.141 *
2017-09-30T13:46:45.000Z A 839 -2.354 -0.007  2.589 -0.745  1.338  5.962  3.962  9.480  12.709 *
2017-09-30T13:46:46.000Z A 837 -2.942 -0.026  2.628 -1.216  1.376  6.433  3.805  9.476  13.102 *
2017-09-30T13:46:47.000Z A 822 -2.393 -0.015  2.628 -1.059  1.332  6.041  4.472  9.472  12.827 *
2017-09-30T13:46:48.000Z A 839 -2.667 -0.001  2.667 -0.784  1.365  6.276  4.197  9.427  13.259 *
2017-09-30T13:46:49.000Z A 804 -3.648 -0.001  2.550 -0.824  1.359  6.433  4.080  9.425  12.749 *
2017-09-30T13:46:50.000Z A 842 -3.177  0.016  2.707 -0.902  1.301  6.668  3.844  9.441  13.180 *
2017-09-30T13:46:51.000Z A 834 -3.217 -0.033  2.589 -0.863  1.388  7.885  3.805  9.455  12.984 *
2017-09-30T13:46:52.000Z A 822 -2.628 -0.052  2.354 -0.784  1.370  6.002  4.197  9.497  13.141 *
2017-09-30T13:46:53.000Z A 842 -3.020 -0.026  2.628 -1.059  1.397  6.825  4.040  9.409  13.023 *
2017-09-30T13:46:54.000Z A 822 -2.510  0.022  2.432 -0.902  1.319  8.081  3.962  9.437  13.141 *
2017-09-30T13:46:55.000Z A 842 -2.942  0.014  2.589 -1.138  1.379  6.433  3.687  9.435  12.670 *
2017-09-30T13:46:56.000Z A 837 -3.177 -0.007  2.707 -1.059  1.303  7.296  4.001  9.453  12.984 *
2017-09-30T13:46:57.000Z A 823 -2.550 -0.010  2.354 -0.863  1.344  6.668  4.040  9.451  12.749 *
2017-09-30T13:46:58.000Z A 841 -2.746  0.019  2.471 -0.784  1.390  7.532  4.197  9.412  13.180 *
2017-09-30T13:46:59.000Z A 823 -2.432  0.004  2.471 -0.784  1.325  6.472  3.805  9.437  12.984 *
2017-09-30T13:47:00.000Z A 836 -2.432  0.008  2.471 -0.824  1.350  6.472  3.844  9.441  12.866 *
2017-09-30T13:47:01.000Z A 837 -2.275 -0.010  2.510 -0.981  1.310  6.512  3.687  9.501  12.984 *
2017-09-30T13:47:02.000Z A 822 -2.589 -0.041  2.628 -0.784  1.313  7.375  3.844  9.518  12.984 *
2017-09-30T13:47:03.000Z A 841 -2.354  0.007  2.314 -0.628  1.325  6.433  4.040  9.454  13.062 *
2017-09-30T13:47:04.000Z A 819 -2.903 -0.003  2.432 -0.745  1.360  7.335  3.805  9.391  12.749 *
2017-09-30T13:47:05.000Z A 843 -2.354  0.018  2.510 -0.863  1.292  5.649  4.354  9.510  13.062 *
2017-09-30T13:47:06.000Z A 815 -3.177 -0.014  2.667 -0.981  1.363  5.962  3.844  9.433  12.788 *
2017-09-30T13:47:07.000Z A 823 -2.824 -0.016  2.667 -0.941  1.372  6.943  3.883  9.409  13.259 *
2017-09-30T13:47:08.000Z A 842 -2.393 -0.017  2.667 -0.981  1.336  6.159  4.433  9.475  12.984 *
2017-09-30T13:47:09.000Z A 818 -3.099 -0.022  2.981 -0.784  1.369  6.825  4.197  9.452  12.906 *
2017-09-30T13:47:10.000Z A 842 -2.824 -0.010  2.510 -0.902  1.361  6.786  3.727  9.443  12.709 *
2017-09-30T13:47:11.000Z A 837 -2.824  0.005  2.785 -1.138  1.320  7.061  4.433  9.479  12.866 *
2017-09-30T13:47:12.000Z A 822 -2.864  0.018  2.550 -0.902  1.355  6.002  4.001  9.420  12.866 *
2017-09-30T13:47:13.000Z A 842 -2.589 -0.009  2.628 -0.902  1.346  5.688  4.040  9.482  12.788 *
2017-09-30T13:47:14.000Z A 824 -2.746  0.004  2.550 -0.863  1.344  7.885  2.667  9.458  12.984 *
2017-09-30T13:47:15.000Z A 839 -3.138  0.003  2.510 -0.981  1.369  7.767  2.746  9.484  13.219 *
2017-09-30T13:47:16.000Z A 836 -3.413 -0.074  2.510 -0.981  1.385  7.218  2.981  9.509  13.180 *
2017-09-30T13:47:17.000Z A 824 -3.020  0.005  2.471 -0.981  1.357  7.296  2.314  9.385  12.984 *
2017-09-30T13:47:18.000Z A 839 -3.099 -0.016  2.510 -0.941  1.325  7.022  2.432  9.475  12.749 *
2017-09-30T13:47:19.000Z A 805 -3.256 -0.021  2.589 -1.098  1.287  7.218  3.334  9.470  12.906 *
2017-09-30T13:47:20.000Z A 841 -4.001 -0.006  2.589 -1.569  1.305  8.434  3.334  9.445  12.866 *
2017-09-30T13:47:21.000Z A 830 -4.825  0.024  3.373 -3.570  1.022  7.845  3.373  9.422  16.240 *
2017-09-30T13:47:22.000Z A 841 -3.805 -0.014  2.667 -3.609  0.982  6.119  2.746  9.523  13.690 *
2017-09-30T13:47:23.000Z A 840 -4.197 -0.006  3.883 -2.471  0.927  5.570  4.001  9.570  19.496 *
2017-09-30T13:47:24.000Z A 803 -3.530 -0.001  3.648 -3.491  0.908  10.552  2.707  9.543  16.279 *
2017-09-30T13:47:25.000Z A 840 -4.903  0.039  2.903 -3.844  0.854  12.121  1.373  9.449  15.338 *
2017-09-30T13:47:26.000Z A 834 -3.530  0.075  3.491 -3.766  0.905  10.748  2.118  9.517  17.495 *
2017-09-30T13:47:27.000Z A 816 -3.530  0.076  3.883 -2.550  0.871  8.002  1.020  9.477  19.731 *
2017-09-30T13:47:28.000Z A 842 -8.473  0.154  6.629 -10.630  0.828  14.043 -5.256  9.391  20.045 *
2017-09-30T13:47:29.000Z A 824 -2.040  0.296  3.452 -1.294  1.149  4.119  2.903  9.471  19.770 *
2017-09-30T13:47:30.000Z A 840 -2.040  0.319  2.903 -1.451  1.193  5.923  3.452  9.531  18.162 *
2017-09-30T13:47:31.000Z A 835 -2.981  0.102  5.570 -3.413  1.183  6.512  1.765  9.452  20.045 *
2017-09-30T13:47:32.000Z G  43.602412 -71.086275 666.010520 0.01 3 310 *
2017-09-30T13:47:32.000Z A 802 -2.628  0.074  3.217 -0.902  1.404  4.903  5.374  9.426  13.808 *
2017-09-30T13:47:33.000Z A 842 -1.883  0.139  3.177 -1.059  1.315  5.806  3.138  9.535  15.455 *
2017-09-30T13:47:34.000Z A 823 -6.198  0.113  3.962 -2.942  1.231  11.533 -0.667  9.322  20.045 *
2017-09-30T13:47:35.000Z A 843 -1.804  0.019  2.314 -0.510  1.240  3.099  4.550  9.425  16.475 *
2017-09-30T13:47:36.000Z A 836 -2.197 -0.014  2.510 -0.510  1.312  3.530  5.570  9.443  13.455 *
2017-09-30T13:47:37.000Z G  43.602517 -71.086418 667.979024 0.01 3 314 *
2017-09-30T13:47:37.000Z A 819 -3.923 -0.130  4.393 -2.001  1.297  6.943  1.177  9.438  20.045 *
2017-09-30T13:47:38.000Z A 841 -2.550 -0.152  2.746 -0.353  1.259  3.334  4.001  9.433  16.044 *
2017-09-30T13:47:39.000Z A 819 -2.589 -0.121  3.177 -0.784  1.290  5.335  2.707  9.490  14.396 *
2017-09-30T13:47:40.000Z A 837 -3.177 -0.171  4.040 -2.746  1.359  9.532 -0.157  9.471  20.045 *
2017-09-30T13:47:41.000Z A 835 -2.001 -0.092  2.510 -1.294  1.248  4.237  4.354  9.480  13.729 *
2017-09-30T13:47:42.000Z G  43.602620 -71.086560 667.322856 0.01 3 313 *
2017-09-30T13:47:42.000Z A 822 -2.354 -0.120  2.903 -1.138  1.302  4.943  3.177  9.444  16.514 *
2017-09-30T13:47:43.000Z A 842 -4.119 -0.056  6.080 -1.804  1.223  7.924  1.412  9.388  20.045 *
2017-09-30T13:47:44.000Z A 825 -2.510 -0.013  3.256 -0.941  1.200  4.746  1.255  9.428  17.103 *
2017-09-30T13:47:45.000Z A 842 -2.864 -0.085  2.707 -1.020  1.261  5.766  4.197  9.467  15.769 *
2017-09-30T13:47:46.000Z A 834 -5.845 -0.019  7.532 -3.491  1.190  12.709 -0.235  9.430  20.045 *
2017-09-30T13:47:47.000Z G  43.602720 -71.086705 667.322856 0.01 3 312 *
2017-09-30T13:47:47.000Z A 805 -2.275 -0.165  2.393 -0.941  1.255  4.903  2.354  9.480  15.220 *
2017-09-30T13:47:48.000Z A 840 -1.961 -0.089  3.060 -0.863  1.307  4.040  2.158  9.434  16.710 *
2017-09-30T13:47:49.000Z A 824 -3.295 -0.035  5.060 -2.001  1.231  6.394 -0.079  9.437  20.045 *
2017-09-30T13:47:50.000Z A 838 -2.903 -0.068  2.432 -1.373  1.353  5.335  5.217  9.468  15.063 *
2017-09-30T13:47:51.000Z A 836 -3.570 -0.169  2.628 -1.334  1.256  4.707  3.060  9.472  16.358 *
2017-09-30T13:47:52.000Z A 821 -3.766 -0.301  4.786 -1.961  1.251  5.178  1.098  9.546  20.045 *
2017-09-30T13:47:53.000Z G  43.602843 -71.086875 665.682436 0.01 3 312 *
2017-09-30T13:47:53.000Z A 842 -2.197 -0.258  2.275 -0.981  1.228  4.119  4.354  9.413  13.494 *
2017-09-30T13:47:54.000Z A 822 -4.197 -0.137  2.393 -1.844  1.251  4.707 -0.981  9.406  18.593 *
2017-09-30T13:47:55.000Z A 838 -2.314 -0.138  3.099 -2.236  1.237  5.217  1.491  9.465  20.045 *
2017-09-30T13:47:56.000Z A 835 -2.471 -0.222  2.197 -1.216  1.274  4.629  2.158  9.444  15.573 *
2017-09-30T13:47:57.000Z A 823 -9.101 -0.292  9.846 -7.414  1.194  20.045 -2.354  9.292  20.045 *
2017-09-30T13:47:58.000Z A 841 -2.314 -0.319  3.020 -1.412  1.339  4.001  3.962  9.419  14.514 *
2017-09-30T13:47:59.000Z G  43.602962 -71.087048 664.698184 0.01 3 313 *
2017-09-30T13:47:59.000Z A 818 -2.667 -0.266  2.314 -1.138  1.346  5.452  4.629  9.428  16.475 *
2017-09-30T13:48:00.000Z A 838 -4.119 -0.217  2.667 -1.804  1.299  6.825  1.765  9.383  20.045 *
2017-09-30T13:48:01.000Z A 822 -2.236 -0.152  2.158 -1.059  1.317  5.060  4.197  9.424  14.671 *
2017-09-30T13:48:02.000Z A 841 -2.903 -0.151  2.707 -0.981  1.309  5.217  3.844  9.422  15.377 *
2017-09-30T13:48:03.000Z A 837 -4.590 -0.135  5.139 -4.158  1.394  12.003 -6.394  9.246  20.045 *
2017-09-30T13:48:04.000Z A 802 -2.118 -0.115  2.824 -1.726  1.357  4.197  3.805  9.458  16.279 *
2017-09-30T13:48:05.000Z G  43.603077 -71.087213 662.401596 0.01 3 313 *
2017-09-30T13:48:05.000Z A 842 -2.707 -0.125  2.471 -0.824  1.368  3.962  4.668  9.469  14.945 *
2017-09-30T13:48:06.000Z A 832 -3.570 -0.161  3.020 -1.059  1.310  3.609  4.550  9.465  14.553 *
2017-09-30T13:48:07.000Z A 821 -7.257 -0.211  2.942 -1.844  1.388  9.650 -0.353  9.315  20.045 *
2017-09-30T13:48:08.000Z A 842 -4.786 -0.067  3.177 -2.981  1.049  15.220  4.119  9.580  20.045 *
2017-09-30T13:48:09.000Z A 821 -2.040 -0.084  2.040 -0.784  1.178  3.766  4.629  9.487  14.553 *
2017-09-30T13:48:10.000Z A 842 -4.943 -0.173  2.981 -1.334  1.195  5.178  3.923  9.497  20.045 *
2017-09-30T13:48:11.000Z A 835 -2.550 -0.195  3.177 -2.001  1.194  3.570  0.000  9.442  20.045 *
2017-09-30T13:48:12.000Z G  43.603187 -71.087385 661.089260 0.01 3 313 *
2017-09-30T13:48:12.000Z A 821 -2.471 -0.159  2.432 -1.059  1.232  4.119  3.452  9.460  14.867 *
2017-09-30T13:48:13.000Z A 838 -3.413 -0.192  3.570 -2.354  1.297  8.826 -0.196  9.384  20.045 *
2017-09-30T13:48:14.000Z A 823 -2.432 -0.137  2.236 -0.628  1.231  3.805  4.001  9.440  17.181 *
2017-09-30T13:48:15.000Z A 842 -2.040 -0.206  2.432 -0.510  1.276  2.864  4.943  9.422  15.063 *
2017-09-30T13:48:16.000Z A 834 -4.354 -0.266  3.217 -1.491  1.232  5.374 -0.157  9.426  20.045 *
2017-09-30T13:48:17.000Z A 812 -2.118 -0.348  2.118 -0.667  1.249  4.903  4.119  9.415  13.808 *
2017-09-30T13:48:18.000Z G  43.603295 -71.087548 659.776924 0.01 3 313 *
2017-09-30T13:48:18.000Z A 840 -2.236 -0.334  1.961 -0.667  1.235  4.472  5.021  9.478  13.612 *
2017-09-30T13:48:19.000Z A 817 -6.865 -0.305  2.785 -2.079  1.297  8.708  1.177  9.375  20.045 *
2017-09-30T13:48:20.000Z A 842 -2.550 -0.269  2.550 -0.588  1.185  3.648  5.099  9.471  13.298 *
2017-09-30T13:48:21.000Z A 835 -2.589 -0.313  1.961 -1.334  1.184  3.727  5.531  9.491  15.142 *
2017-09-30T13:48:22.000Z A 818 -5.139 -0.314  2.785 -1.726  1.179  6.119  1.922  9.432  20.045 *
2017-09-30T13:48:23.000Z A 842 -2.354 -0.309  2.079 -0.353  1.267  2.903  5.884  9.471  15.181 *
2017-09-30T13:48:24.000Z G  43.603412 -71.087715 658.136504 0.01 3 313 *
2017-09-30T13:48:24.000Z A 819 -2.667 -0.283  2.040 -0.392  1.228  2.667  5.139  9.501  13.533 *
2017-09-30T13:48:25.000Z A 841 -4.982 -0.300  3.413 -1.608  1.184  6.472  0.471  9.403  20.045 *
2017-09-30T13:48:26.000Z A 834 -5.845 -0.250  12.317 -5.845  1.152  8.983 -4.433  9.284  20.045 *
2017-09-30T13:48:27.000Z A 823 -2.510 -0.278  2.432 -0.588  1.290  3.844  4.982  9.486  13.494 *
2017-09-30T13:48:28.000Z A 838 -4.786 -0.172  2.746 -1.491  1.289  9.258  1.765  9.421  20.045 *
2017-09-30T13:48:29.000Z A 821 -2.158 -0.235  2.628 -1.844  1.237  3.295  4.707  9.468  14.043 *
2017-09-30T13:48:30.000Z G  43.603528 -71.087883 657.480336 0.01 3 312 *
2017-09-30T13:48:30.000Z A 841 -3.020 -0.269  2.001 -0.667  1.229  3.766  4.629  9.473  14.671 *
2017-09-30T13:48:31.000Z A 834 -7.963 -0.235  4.197 -3.138  1.255  11.729  0.039  9.291  20.045 *
2017-09-30T13:48:32.000Z A 822 -2.864 -0.230  2.510 -1.647  1.209  3.491  4.433  9.495  13.965 *
2017-09-30T13:48:33.000Z A 842 -2.471 -0.284  2.785 -1.451  1.274  4.550  4.668  9.453  17.338 *
2017-09-30T13:48:34.000Z A 798 -4.158 -0.229  3.060 -3.452  1.227  9.493 -0.588  9.459  20.045 *
2017-09-30T13:48:35.000Z A 841 -2.314 -0.242  2.236 -0.824  1.223  3.727  4.354  9.407  14.278 *
2017-09-30T13:48:36.000Z G  43.603647 -71.088048 656.824168 0.01 3 313 *
2017-09-30T13:48:36.000Z A 834 -2.040 -0.247  1.961 -0.706  1.295  3.883  4.629  9.411  14.592 *
2017-09-30T13:48:37.000Z A 823 -5.256 -0.122  3.923 -1.687  1.304  12.396 -0.784  9.457  20.045 *
2017-09-30T13:48:38.000Z A 841 -2.118 -0.082  2.746 -0.863  1.226  4.119  4.590  9.426  14.278 *
2017-09-30T13:48:39.000Z A 823 -2.275 -0.045  3.138 -0.745  1.268  5.296  5.531  9.427  16.279 *
2017-09-30T13:48:40.000Z A 840 -4.080  0.081  3.962 -2.118  1.252  8.198 -3.962  9.335  20.045 *
2017-09-30T13:48:41.000Z A 830 -1.765  0.114  1.922 -0.981  1.256  5.021  4.433  9.412  16.005 *
2017-09-30T13:48:42.000Z G  43.603760 -71.088213 656.496084 0.01 3 313 *
