
#v3
1496704266.725849 2017-06-11T16:14:37.000Z A 847 -0.549 -0.389 -0.157  0.079  0.225  0.471  9.532  9.708  9.964 *
1496704267.726387 2017-06-11T16:14:38.000Z A 801 -0.549 -0.392 -0.196  0.039  0.226  0.471  9.414  9.700  10.042 *
1496704268.727199 2017-06-11T16:14:39.000Z A 846 -0.628 -0.391 -0.235  0.039  0.229  0.431  9.375  9.688  9.964 *
1496704269.728239 2017-06-11T16:14:40.000Z A 837 -0.667 -0.400 -0.118  0.000  0.230  0.431  9.493  9.699  9.885 *
1496704270.728841 2017-06-11T16:14:41.000Z A 828 -0.588 -0.393 -0.157  0.039  0.233  0.549  9.454  9.699  10.042 *
1496704271.729197 2017-06-11T16:14:42.000Z A 842 -0.588 -0.394 -0.235  0.000  0.225  0.510  9.414  9.701  9.885 *
1496704272.729297 2017-06-11T16:14:43.000Z A 820 -0.628 -0.398 -0.157  0.039  0.235  0.431  9.297  9.701  10.003 *
1496704273.729935 2017-06-11T16:14:44.000Z A 844 -0.628 -0.388  0.039  0.039  0.236  0.510  9.336  9.693  9.924 *
1496704274.730568 2017-06-11T16:14:45.000Z A 839 -0.667 -0.393 -0.196  0.039  0.236  0.431  9.493  9.701  10.003 *
1496704275.730894 2017-06-11T16:14:46.000Z A 828 -0.588 -0.395 -0.196  0.000  0.238  0.471  9.414  9.686  9.924 *
1496704276.731015 2017-06-11T16:14:47.000Z A 846 -0.549 -0.381 -0.118  0.039  0.230  0.471  9.414  9.703  10.081 *
1496704277.731106 2017-06-11T16:14:48.000Z A 816 -0.588 -0.392 -0.157 -0.039  0.228  0.471  9.414  9.683  9.964 *
1496704278.732090 2017-06-11T16:14:49.000Z A 843 -0.588 -0.396 -0.157  0.039  0.226  0.392  9.454  9.698  10.003 *
1496704279.732139 2017-06-11T16:14:50.000Z A 838 -0.588 -0.387 -0.118  0.079  0.230  0.510  9.336  9.699  10.081 *
1496704280.732760 2017-06-11T16:14:51.000Z A 828 -0.588 -0.393 -0.118 -0.039  0.231  0.549  9.375  9.707  10.042 *
1496704281.733692 2017-06-11T16:14:52.000Z A 845 -0.588 -0.387 -0.157 -0.079  0.235  0.471  9.414  9.688  9.924 *
1496704282.734056 2017-06-11T16:14:53.000Z A 800 -0.588 -0.399 -0.157  0.079  0.234  0.431  9.375  9.696  10.003 *
1496704283.734528 2017-06-11T16:14:54.000Z A 845 -0.588 -0.390 -0.196  0.079  0.235  0.431  9.414  9.705  10.003 *
1496704284.734922 2017-06-11T16:14:55.000Z A 838 -0.588 -0.403 -0.196  0.039  0.225  0.392  9.454  9.699  10.003 *
1496704285.735722 2017-06-11T16:14:56.000Z A 829 -0.628 -0.395 -0.196  0.039  0.230  0.431  9.414  9.702  10.042 *
1496704286.736124 2017-06-11T16:14:57.000Z A 843 -0.588 -0.395 -0.118  0.079  0.234  0.431  9.414  9.706  9.964 *
1496704287.736764 2017-06-11T16:14:58.000Z A 816 -0.549 -0.396 -0.118  0.039  0.237  0.510  9.414  9.692  9.964 *
1496704288.737435 2017-06-11T16:14:59.000Z A 846 -0.588 -0.384 -0.196  0.039  0.227  0.431  9.414  9.687  9.924 *
1496704289.738571 2017-06-11T16:15:00.000Z A 837 -0.628 -0.383 -0.196  0.039  0.231  0.471  9.414  9.688  9.964 *
1496704290.739615 2017-06-11T16:15:01.000Z A 827 -0.588 -0.391 -0.196  0.039  0.232  0.431  9.258  9.705  10.003 *
1496704291.739940 2017-06-11T16:15:02.000Z A 846 -0.628 -0.395 -0.196  0.079  0.222  0.471  9.414  9.705  10.003 *
1496704292.741596 2017-06-11T16:15:03.000Z A 815 -0.549 -0.390 -0.118  0.079  0.233  0.471  9.414  9.694  10.042 *
1496704293.742682 2017-06-11T16:15:04.000Z A 837 -0.588 -0.384 -0.118  0.079  0.229  0.471  9.414  9.695  9.964 *
1496704294.743134 2017-06-11T16:15:05.000Z A 847 -0.549 -0.379 -0.157  0.039  0.227  0.549  9.414  9.704  9.964 *
1496704295.743801 2017-06-11T16:15:06.000Z A 824 -0.628 -0.392 -0.235  0.079  0.233  0.431  9.454  9.691  10.042 *
1496704296.744744 2017-06-11T16:15:07.000Z A 838 -0.628 -0.388 -0.079  0.000  0.229  0.471  9.336  9.702  10.081 *
1496704297.745337 2017-06-11T16:15:08.000Z A 831 -0.628 -0.395 -0.196  0.079  0.233  0.431  9.258  9.703  10.003 *
1496704298.746176 2017-06-11T16:15:09.000Z A 820 -0.588 -0.395 -0.118  0.079  0.238  0.471  9.454  9.686  9.964 *
1496704299.746958 2017-06-11T16:15:10.000Z A 847 -0.745 -0.401 -0.157  0.039  0.231  0.549  9.375  9.695  10.120 *
1496704300.748146 2017-06-11T16:15:11.000Z A 826 -0.628 -0.399 -0.196  0.079  0.233  0.510  9.414  9.680  9.924 *
1496704301.748403 2017-06-11T16:15:12.000Z A 833 -0.745 -0.395 -0.157  0.079  0.236  0.392  9.532  9.703  9.924 *
1496704302.749112 2017-06-11T16:15:13.000Z A 831 -0.667 -0.392 -0.157  0.079  0.223  0.510  9.414  9.693  10.042 *
1496704303.749361 2017-06-11T16:15:14.000Z A 823 -0.588 -0.393 -0.157  0.039  0.226  0.431  9.414  9.705  10.003 *
1496704304.749380 2017-06-11T16:15:15.000Z A 837 -0.549 -0.394 -0.157  0.079  0.228  0.471  9.493  9.694  9.924 *
1496704305.750297 2017-06-11T16:15:16.000Z A 846 -0.588 -0.389 -0.118  0.079  0.238  0.431  9.414  9.702  9.964 *
1496704306.750428 2017-06-11T16:15:17.000Z A 826 -0.628 -0.398 -0.196  0.079  0.235  0.471  9.493  9.698  10.003 *
1496704307.750469 2017-06-11T16:15:18.000Z A 823 -0.588 -0.386 -0.196  0.039  0.223  0.510  9.336  9.699  9.964 *
1496704308.750727 2017-06-11T16:15:19.000Z A 847 -0.667 -0.403 -0.196  0.000  0.236  0.471  9.454  9.717  10.003 *
1496704309.751561 2017-06-11T16:15:20.000Z A 842 -0.628 -0.386 -0.157  0.039  0.221  0.510  9.454  9.702  9.964 *
1496704310.751678 2017-06-11T16:15:21.000Z A 844 -0.628 -0.395 -0.157  0.079  0.232  0.431  9.375  9.703  10.003 *
1496704311.752586 2017-06-11T16:15:22.000Z A 834 -0.549 -0.390 -0.157  0.039  0.241  0.392  9.454  9.706  10.042 *
1496704312.753090 2017-06-11T16:15:23.000Z A 810 -0.588 -0.396 -0.196  0.079  0.231  0.431  9.454  9.700  9.964 *
1496704313.754014 2017-06-11T16:15:24.000Z A 833 -0.588 -0.390 -0.196  0.079  0.231  0.588  9.454  9.708  10.120 *
1496704314.754101 2017-06-11T16:15:25.000Z A 831 -0.588 -0.400 -0.118  0.079  0.228  0.431  9.493  9.698  9.964 *
1496704315.754742 2017-06-11T16:15:26.000Z A 846 -0.628 -0.405 -0.235  0.039  0.235  0.471  9.454  9.702  9.924 *
1496704316.755131 2017-06-11T16:15:27.000Z A 831 -0.549 -0.393 -0.196  0.039  0.229  0.510  9.454  9.706  10.003 *
1496704317.755723 2017-06-11T16:15:28.000Z A 806 -0.667 -0.393 -0.157  0.000  0.225  0.471  9.414  9.698  9.924 *
1496704318.228411 2017-06-11T16:15:29.000Z G  43.616835 -71.165960 624.671936 15.258 0.020 175.0 *
1496704318.755958 2017-06-11T16:15:29.000Z A 841 -0.628 -0.401 -0.196  0.000  0.243  0.431  9.336  9.696  9.964 *
1496704319.756456 2017-06-11T16:15:30.000Z A 837 -0.549 -0.387 -0.157  0.039  0.226  0.431  9.414  9.707  9.964 *
1496704320.756864 2017-06-11T16:15:31.000Z A 826 -0.549 -0.397 -0.196  0.079  0.230  0.431  9.454  9.705  9.964 *
1496704321.757574 2017-06-11T16:15:32.000Z A 845 -0.549 -0.400 -0.157  0.039  0.225  0.431  9.414  9.699  10.003 *
1496704322.758604 2017-06-11T16:15:33.000Z A 821 -0.628 -0.396 -0.196  0.039  0.224  0.392  9.454  9.692  10.042 *
1496704323.759748 2017-06-11T16:15:34.000Z A 844 -0.588 -0.393 -0.157  0.079  0.232  0.392  9.493  9.702  10.042 *
1496704324.760221 2017-06-11T16:15:35.000Z A 838 -0.549 -0.391 -0.079  0.039  0.230  0.510  9.454  9.697  9.924 *
1496704325.760464 2017-06-11T16:15:36.000Z A 826 -0.549 -0.383 -0.196  0.079  0.231  0.471  9.493  9.704  9.964 *
1496704326.761563 2017-06-11T16:15:37.000Z A 846 -0.588 -0.394 -0.157  0.079  0.228  0.392  9.493  9.708  10.081 *
1496704327.761876 2017-06-11T16:15:38.000Z A 822 -0.588 -0.389 -0.196  0.118  0.226  0.392  9.414  9.711  9.924 *
1496704328.762954 2017-06-11T16:15:39.000Z A 847 -0.549 -0.396 -0.118  0.039  0.227  0.431  9.454  9.706  9.964 *
1496704329.763925 2017-06-11T16:15:40.000Z A 837 -0.628 -0.395 -0.157  0.039  0.224  0.431  9.493  9.699  9.964 *
1496704330.764665 2017-06-11T16:15:41.000Z A 821 -0.549 -0.403 -0.157  0.079  0.239  0.471  9.454  9.685  9.924 *
1496704331.765534 2017-06-11T16:15:42.000Z A 846 -0.588 -0.399 -0.235  0.118  0.244  0.471  9.336  9.687  9.924 *
1496704332.766669 2017-06-11T16:15:43.000Z A 806 -0.628 -0.404 -0.196  0.079  0.229  0.510  9.454  9.692  10.081 *
1496704333.767266 2017-06-11T16:15:44.000Z A 846 -0.588 -0.393 -0.157  0.039  0.232  0.471  9.375  9.689  9.924 *
1496704334.767492 2017-06-11T16:15:45.000Z A 834 -0.628 -0.401 -0.196  0.079  0.238  0.510  9.414  9.694  10.003 *
1496704335.767566 2017-06-11T16:15:46.000Z A 829 -0.628 -0.397 -0.196  0.118  0.234  0.392  9.414  9.700  10.042 *
1496704336.768447 2017-06-11T16:15:47.000Z A 847 -0.588 -0.381 -0.196  0.000  0.228  0.431  9.414  9.703  10.042 *
1496704337.769575 2017-06-11T16:15:48.000Z A 820 -0.588 -0.391 -0.196  0.039  0.239  0.510  9.414  9.699  9.964 *
1496704338.770078 2017-06-11T16:15:49.000Z A 846 -0.588 -0.391 -0.157  0.000  0.232  0.431  9.493  9.701  10.042 *
1496704339.771080 2017-06-11T16:15:50.000Z A 834 -0.549 -0.394 -0.157  0.079  0.225  0.431  9.375  9.695  10.003 *
1496704340.771608 2017-06-11T16:15:51.000Z A 827 -0.549 -0.395 -0.196  0.000  0.232  0.392  9.336  9.704  10.003 *
1496704341.772064 2017-06-11T16:15:52.000Z A 846 -0.667 -0.390 -0.196  0.000  0.231  0.471  9.414  9.699  10.042 *
1496704342.772750 2017-06-11T16:15:53.000Z A 821 -0.588 -0.400 -0.196 -0.039  0.231  0.471  9.414  9.695  10.120 *
1496704343.773857 2017-06-11T16:15:54.000Z A 846 -0.588 -0.394 -0.157  0.039  0.227  0.431  9.493  9.699  10.003 *
1496704344.774735 2017-06-11T16:15:55.000Z A 822 -0.667 -0.398 -0.157  0.039  0.227  0.471  9.414  9.684  9.964 *
1496704345.774764 2017-06-11T16:15:56.000Z A 828 -0.667 -0.389 -0.118  0.079  0.227  0.471  9.454  9.702  9.924 *
1496704346.775397 2017-06-11T16:15:57.000Z A 846 -0.628 -0.382 -0.196  0.079  0.230  0.549  9.414  9.700  9.964 *
1496704347.775692 2017-06-11T16:15:58.000Z A 817 -0.667 -0.391 -0.118 -0.039  0.220  0.471  9.454  9.707  9.924 *
1496704348.776070 2017-06-11T16:15:59.000Z A 845 -0.588 -0.403 -0.196  0.079  0.235  0.471  9.375  9.699  10.003 *
1496704349.777020 2017-06-11T16:16:00.000Z A 838 -0.588 -0.393 -0.196  0.039  0.236  0.510  9.454  9.688  9.924 *
1496704350.777496 2017-06-11T16:16:01.000Z A 826 -0.588 -0.395 -0.196  0.000  0.228  0.471  9.414  9.694  9.964 *
1496704351.778264 2017-06-11T16:16:02.000Z A 845 -0.549 -0.396 -0.118  0.039  0.225  0.471  9.454  9.697  9.924 *
1496704352.778823 2017-06-11T16:16:03.000Z A 825 -0.588 -0.395 -0.157 -0.039  0.226  0.431  9.532  9.708  9.964 *
1496704353.778852 2017-06-11T16:16:04.000Z A 845 -0.667 -0.396 -0.079  0.079  0.229  0.431  9.493  9.704  9.924 *
1496704354.779581 2017-06-11T16:16:05.000Z A 836 -0.588 -0.393 -0.196  0.079  0.222  0.431  9.375  9.702  10.003 *
1496704355.780252 2017-06-11T16:16:06.000Z A 829 -0.628 -0.392 -0.118  0.039  0.227  0.431  9.414  9.696  9.964 *
1496704356.780555 2017-06-11T16:16:07.000Z A 840 -0.510 -0.388 -0.157 -0.079  0.233  0.471  9.454  9.709  9.964 *
1496704357.781125 2017-06-11T16:16:08.000Z A 819 -0.588 -0.397 -0.196  0.039  0.237  0.431  9.414  9.708  9.964 *
1496704358.781818 2017-06-11T16:16:09.000Z A 827 -0.549 -0.383 -0.157  0.039  0.231  0.510  9.454  9.692  10.003 *
1496704359.782146 2017-06-11T16:16:10.000Z A 837 -0.549 -0.391 -0.157  0.079  0.229  0.471  9.454  9.707  10.042 *
1496704360.782399 2017-06-11T16:16:11.000Z A 831 -0.588 -0.395 -0.157  0.039  0.227  0.431  9.493  9.695  9.924 *
1496704361.782506 2017-06-11T16:16:12.000Z A 845 -0.628 -0.389 -0.196  0.039  0.222  0.431  9.414  9.698  9.924 *
1496704362.783195 2017-06-11T16:16:13.000Z A 818 -0.549 -0.382 -0.118  0.039  0.235  0.471  9.414  9.698  9.924 *
1496704363.784346 2017-06-11T16:16:14.000Z A 843 -0.628 -0.395 -0.196  0.039  0.223  0.471  9.414  9.705  10.042 *
1496704364.784735 2017-06-11T16:16:15.000Z A 837 -0.588 -0.390 -0.235  0.039  0.231  0.431  9.454  9.693  10.003 *
1496704365.785195 2017-06-11T16:16:16.000Z A 827 -0.549 -0.387 -0.196  0.000  0.219  0.510  9.454  9.712  10.003 *
1496704366.785639 2017-06-11T16:16:17.000Z A 842 -0.588 -0.404 -0.157  0.000  0.228  0.431  9.454  9.704  10.003 *
1496704367.786469 2017-06-11T16:16:18.000Z A 820 -0.588 -0.393 -0.118  0.079  0.241  0.471  9.336  9.693  10.003 *
1496704368.786563 2017-06-11T16:16:19.000Z A 846 -0.628 -0.399 -0.118  0.079  0.231  0.510  9.493  9.695  9.964 *
1496704369.787295 2017-06-11T16:16:20.000Z A 837 -0.588 -0.390 -0.196  0.039  0.228  0.431  9.454  9.697  9.964 *
1496704370.788176 2017-06-11T16:16:21.000Z A 824 -0.588 -0.404 -0.157  0.079  0.231  0.471  9.375  9.692  10.003 *
1496704371.788788 2017-06-11T16:16:22.000Z A 846 -0.667 -0.398 -0.079  0.118  0.234  0.431  9.454  9.704  10.160 *
1496704372.789269 2017-06-11T16:16:23.000Z A 828 -0.628 -0.390 -0.118  0.079  0.228  0.471  9.414  9.685  10.081 *
1496704373.789323 2017-06-11T16:16:24.000Z A 845 -0.588 -0.395 -0.196  0.039  0.223  0.471  9.414  9.716  10.120 *
1496704374.790420 2017-06-11T16:16:25.000Z A 819 -0.628 -0.389 -0.118  0.079  0.220  0.431  9.336  9.710  10.003 *
1496704375.791459 2017-06-11T16:16:26.000Z A 843 -0.588 -0.396 -0.118  0.000  0.235  0.471  9.454  9.707  10.081 *
1496704376.792074 2017-06-11T16:16:27.000Z A 840 -0.628 -0.387 -0.118  0.079  0.230  0.471  9.493  9.712  9.964 *
1496704377.792535 2017-06-11T16:16:28.000Z A 805 -0.588 -0.398 -0.275  0.079  0.224  0.510  9.454  9.705  9.924 *
1496704378.277455 2017-06-11T16:16:29.000Z G  43.616828 -71.165982 621.719180 6.218 0.007 247.0 *
1496704378.792742 2017-06-11T16:16:29.000Z A 846 -0.667 -0.397 -0.196  0.079  0.233  0.471  9.414  9.690  10.003 *
1496704379.792905 2017-06-11T16:16:30.000Z A 832 -0.588 -0.386 -0.079  0.079  0.231  0.510  9.414  9.695  10.081 *
1496704380.793073 2017-06-11T16:16:31.000Z A 830 -0.588 -0.391 -0.196  0.079  0.235  0.431  9.414  9.699  9.924 *
1496704381.794187 2017-06-11T16:16:32.000Z A 845 -0.628 -0.401 -0.118  0.039  0.233  0.549  9.454  9.699  9.924 *
1496704382.794673 2017-06-11T16:16:33.000Z A 822 -0.588 -0.402 -0.196  0.039  0.227  0.471  9.375  9.705  9.964 *
1496704383.794756 2017-06-11T16:16:34.000Z A 847 -0.588 -0.396 -0.196  0.039  0.230  0.510  9.454  9.702  10.003 *
1496704384.795694 2017-06-11T16:16:35.000Z A 838 -0.628 -0.392 -0.196  0.039  0.233  0.510  9.454  9.693  9.924 *
1496704385.796086 2017-06-11T16:16:36.000Z A 829 -0.588 -0.387 -0.157  0.079  0.231  0.471  9.375  9.702  10.003 *
1496704386.796908 2017-06-11T16:16:37.000Z A 847 -0.588 -0.390 -0.196  0.039  0.234  0.392  9.414  9.694  9.924 *
1496704387.797349 2017-06-11T16:16:38.000Z A 818 -0.588 -0.392 -0.196 -0.039  0.233  0.510  9.375  9.707  10.003 *
1496704388.797365 2017-06-11T16:16:39.000Z A 842 -0.628 -0.393 -0.118  0.079  0.233  0.431  9.493  9.687  9.964 *
1496704389.798474 2017-06-11T16:16:40.000Z A 837 -0.588 -0.391 -0.118  0.079  0.226  0.471  9.493  9.695  9.964 *
1496704390.798485 2017-06-11T16:16:41.000Z A 757 -0.667 -0.385 -0.118  0.079  0.226  0.471  9.414  9.710  10.081 *
1496704391.799003 2017-06-11T16:16:42.000Z A 846 -0.549 -0.391 -0.196  0.039  0.238  0.431  9.414  9.686  9.964 *
1496704392.799924 2017-06-11T16:16:43.000Z A 821 -0.628 -0.397 -0.157  0.039  0.223  0.431  9.375  9.701  9.924 *
1496704393.800052 2017-06-11T16:16:44.000Z A 841 -0.588 -0.394 -0.196 -0.039  0.227  0.392  9.414  9.705  9.964 *
1496704394.800380 2017-06-11T16:16:45.000Z A 838 -0.628 -0.393 -0.157  0.039  0.230  0.431  9.375  9.700  9.924 *
1496704395.800805 2017-06-11T16:16:46.000Z A 828 -0.628 -0.400 -0.196  0.079  0.228  0.392  9.454  9.702  9.964 *
1496704396.801801 2017-06-11T16:16:47.000Z A 846 -0.628 -0.412 -0.196  0.079  0.237  0.431  9.336  9.699  10.081 *
1496704397.802797 2017-06-11T16:16:48.000Z A 815 -0.588 -0.394 -0.196  0.079  0.239  0.628  9.454  9.709  10.042 *
1496704398.803769 2017-06-11T16:16:49.000Z A 846 -0.588 -0.394 -0.157  0.079  0.225  0.431  9.493  9.705  9.964 *
1496704399.804578 2017-06-11T16:16:50.000Z A 838 -0.667 -0.400 -0.196  0.039  0.228  0.471  9.414  9.701  10.042 *
1496704400.805201 2017-06-11T16:16:51.000Z A 829 -0.588 -0.387 -0.157  0.079  0.232  0.471  9.493  9.696  10.238 *
1496704401.805269 2017-06-11T16:16:52.000Z A 844 -0.588 -0.396 -0.235 -0.039  0.229  0.471  9.493  9.684  9.924 *
1496704402.805473 2017-06-11T16:16:53.000Z A 823 -0.628 -0.394 -0.157  0.039  0.225  0.431  9.532  9.703  10.042 *
1496704403.806266 2017-06-11T16:16:54.000Z A 846 -0.588 -0.402 -0.196  0.000  0.226  0.431  9.414  9.699  10.003 *
1496704404.807290 2017-06-11T16:16:55.000Z A 819 -0.549 -0.400 -0.196  0.079  0.232  0.471  9.414  9.700  10.042 *
1496704405.808435 2017-06-11T16:16:56.000Z A 830 -0.588 -0.385 -0.118  0.039  0.223  0.431  9.414  9.690  10.003 *
1496704406.808868 2017-06-11T16:16:57.000Z A 845 -0.588 -0.398 -0.157  0.039  0.231  0.431  9.493  9.699  10.042 *
1496704407.809955 2017-06-11T16:16:58.000Z A 826 -0.588 -0.393 -0.157  0.039  0.233  0.510  9.375  9.705  9.964 *
1496704408.810543 2017-06-11T16:16:59.000Z A 845 -0.667 -0.388 -0.039  0.000  0.227  0.510  9.454  9.700  10.042 *
1496704409.810825 2017-06-11T16:17:00.000Z A 829 -0.588 -0.384 -0.196  0.079  0.231  0.471  9.454  9.697  10.042 *
1496704410.810946 2017-06-11T16:17:01.000Z A 828 -0.628 -0.412 -0.235  0.000  0.224  0.431  9.375  9.710  9.964 *
1496704411.812084 2017-06-11T16:17:02.000Z A 847 -0.628 -0.389 -0.157  0.039  0.233  0.471  9.375  9.694  10.003 *
1496704412.812865 2017-06-11T16:17:03.000Z A 826 -0.667 -0.390 -0.157  0.039  0.239  0.392  9.493  9.705  9.924 *
1496704413.813080 2017-06-11T16:17:04.000Z A 845 -0.588 -0.401 -0.196  0.079  0.234  0.510  9.454  9.689  9.964 *
1496704414.813774 2017-06-11T16:17:05.000Z A 836 -0.706 -0.397 -0.196  0.079  0.228  0.471  9.454  9.695  9.964 *
1496704415.814590 2017-06-11T16:17:06.000Z A 830 -0.588 -0.387 -0.157  0.039  0.226  0.431  9.454  9.697  9.885 *
1496704416.814763 2017-06-11T16:17:07.000Z A 845 -0.628 -0.399 -0.235  0.000  0.228  0.471  9.414  9.694  9.885 *
1496704417.815219 2017-06-11T16:17:08.000Z A 819 -0.588 -0.399 -0.157  0.000  0.233  0.431  9.454  9.701  9.924 *
1496704418.815280 2017-06-11T16:17:09.000Z A 837 -0.549 -0.390  0.039  0.079  0.232  0.510  9.414  9.686  9.924 *
1496704419.815680 2017-06-11T16:17:10.000Z A 835 -0.588 -0.393 -0.196  0.039  0.226  0.431  9.532  9.704  9.924 *
1496704420.816460 2017-06-11T16:17:11.000Z A 820 -0.549 -0.378 -0.196  0.079  0.237  0.510  9.454  9.681  10.003 *
1496704421.816723 2017-06-11T16:17:12.000Z A 836 -0.588 -0.404 -0.157  0.039  0.235  0.431  9.414  9.708  10.081 *
1496704422.817183 2017-06-11T16:17:13.000Z A 823 -0.588 -0.396 -0.157  0.039  0.231  0.549  9.493  9.698  9.964 *
1496704423.818134 2017-06-11T16:17:14.000Z A 845 -0.549 -0.386 -0.235 -0.079  0.227  0.431  9.414  9.700  10.003 *
1496704424.818604 2017-06-11T16:17:15.000Z A 834 -0.628 -0.399 -0.196  0.039  0.230  0.471  9.493  9.714  10.081 *
1496704425.819183 2017-06-11T16:17:16.000Z A 825 -0.588 -0.389 -0.118  0.079  0.219  0.471  9.375  9.700  10.042 *
1496704426.819439 2017-06-11T16:17:17.000Z A 845 -0.628 -0.395 -0.157  0.039  0.241  0.471  9.454  9.703  10.003 *
1496704427.819941 2017-06-11T16:17:18.000Z A 821 -0.588 -0.397 -0.235  0.039  0.239  0.471  9.414  9.689  9.964 *
1496704428.820187 2017-06-11T16:17:19.000Z A 843 -0.628 -0.390 -0.196  0.039  0.230  0.510  9.454  9.701  10.081 *
1496704429.821151 2017-06-11T16:17:20.000Z A 834 -0.667 -0.404 -0.196  0.039  0.235  0.471  9.454  9.704  9.964 *
1496704430.821653 2017-06-11T16:17:21.000Z A 829 -0.628 -0.399 -0.079  0.039  0.232  0.510  9.454  9.698  10.003 *
1496704431.821660 2017-06-11T16:17:22.000Z A 843 -0.667 -0.400 -0.235  0.000  0.223  0.471  9.414  9.711  9.964 *
1496704432.821882 2017-06-11T16:17:23.000Z A 826 -0.628 -0.397 -0.196  0.079  0.231  0.471  9.375  9.687  9.964 *
1496704433.822717 2017-06-11T16:17:24.000Z A 845 -0.588 -0.392 -0.196  0.079  0.243  0.510  9.414  9.716  9.964 *
1496704434.823889 2017-06-11T16:17:25.000Z A 834 -0.588 -0.395 -0.118  0.079  0.233  0.471  9.258  9.695  9.924 *
1496704435.824827 2017-06-11T16:17:26.000Z A 827 -0.628 -0.391 -0.196 -0.039  0.224  0.392  9.454  9.699  9.964 *
1496704436.825334 2017-06-11T16:17:27.000Z A 828 -0.628 -0.401 -0.196  0.079  0.239  0.510  9.454  9.712  10.003 *
1496704437.826273 2017-06-11T16:17:28.000Z A 817 -0.706 -0.398 -0.118  0.039  0.232  0.471  9.375  9.699  9.964 *
1496704438.279295 2017-06-11T16:17:29.000Z G  43.616872 -71.165933 618.766424 20.319 0.023 38.9 *
1496704438.827412 2017-06-11T16:17:29.000Z A 846 -0.628 -0.395 -0.196  0.079  0.240  0.471  9.454  9.709  10.042 *
1496704439.828361 2017-06-11T16:17:30.000Z A 835 -0.588 -0.391 -0.118  0.039  0.219  0.510  9.454  9.699  9.964 *
1496704440.828581 2017-06-11T16:17:31.000Z A 831 -0.588 -0.391 -0.157  0.039  0.222  0.510  9.493  9.698  10.120 *
1496704441.828882 2017-06-11T16:17:32.000Z A 841 -0.628 -0.405 -0.196  0.000  0.236  0.471  9.454  9.700  10.003 *
1496704442.829965 2017-06-11T16:17:33.000Z A 822 -0.588 -0.398 -0.118 -0.079  0.235  0.471  9.414  9.704  9.964 *
1496704443.830706 2017-06-11T16:17:34.000Z A 847 -0.588 -0.392 -0.157  0.079  0.232  0.471  9.454  9.707  10.003 *
1496704444.831136 2017-06-11T16:17:35.000Z A 833 -0.628 -0.398 -0.196  0.079  0.231  0.471  9.414  9.697  9.964 *
1496704445.831377 2017-06-11T16:17:36.000Z A 829 -0.588 -0.386 -0.118  0.039  0.228  0.510  9.414  9.715  10.003 *
1496704446.832449 2017-06-11T16:17:37.000Z A 845 -0.667 -0.395 -0.118  0.039  0.228  0.431  9.414  9.705  10.042 *
1496704447.833419 2017-06-11T16:17:38.000Z A 824 -0.549 -0.392 -0.196  0.039  0.230  0.431  9.454  9.701  10.003 *
1496704448.833919 2017-06-11T16:17:39.000Z A 845 -0.588 -0.386 -0.157  0.039  0.223  0.392  9.454  9.698  9.964 *
1496704449.834943 2017-06-11T16:17:40.000Z A 833 -0.588 -0.390 -0.157  0.079  0.241  0.471  9.414  9.686  9.964 *
1496704450.835314 2017-06-11T16:17:41.000Z A 831 -0.549 -0.399 -0.196  0.079  0.227  0.471  9.375  9.693  10.042 *
1496704451.836284 2017-06-11T16:17:42.000Z A 829 -0.588 -0.387 -0.079  0.079  0.229  0.431  9.414  9.697  10.003 *
1496704452.837433 2017-06-11T16:17:43.000Z A 822 -0.549 -0.389 -0.118  0.039  0.217  0.431  9.493  9.708  10.003 *
1496704453.837693 2017-06-11T16:17:44.000Z A 846 -0.549 -0.394 -0.118  0.039  0.236  0.471  9.532  9.706  10.003 *
1496704454.837999 2017-06-11T16:17:45.000Z A 831 -0.706 -0.394 -0.079  0.000  0.216  0.510  8.865  9.705  10.081 *
1496704455.838486 2017-06-11T16:17:46.000Z A 829 -0.628 -0.390 -0.196 -0.039  0.226  0.392  9.336  9.696  10.003 *
1496704456.838579 2017-06-11T16:17:47.000Z A 844 -0.588 -0.400 -0.196  0.039  0.228  0.431  9.414  9.689  10.003 *
1496704457.839641 2017-06-11T16:17:48.000Z A 828 -2.432 -0.391  1.883 -1.922  0.218  2.550  5.923  9.703  12.396 *
1496704458.839779 2017-06-11T16:17:49.000Z A 847 -5.766 -0.410  5.217 -3.413  0.204  4.629  2.118  9.691  16.750 *
1496704459.839954 2017-06-11T16:17:50.000Z A 832 -3.138 -0.438  3.452 -2.942  0.245  3.491  4.040  9.652  15.259 *
1496704460.840067 2017-06-11T16:17:51.000Z A 832 -3.217 -0.400  2.040 -1.765  0.236  1.726  6.943  9.639  12.317 *
1496704461.840110 2017-06-11T16:17:52.000Z A 846 -3.295 -0.412  2.510 -2.314  0.267  1.922  6.472  9.634  12.631 *
1496704462.840596 2017-06-11T16:17:53.000Z A 829 -3.491 -0.446  2.510 -2.432  0.226  2.236  6.472  9.672  12.513 *
1496704463.840821 2017-06-11T16:17:54.000Z A 847 -3.413 -0.424  2.432 -2.746  0.217  2.589  5.452  9.589  13.062 *
1496704464.841462 2017-06-11T16:17:55.000Z A 834 -3.138 -0.434  2.275 -2.981  0.257  3.648  6.002  9.664  12.553 *
1496704465.842382 2017-06-11T16:17:56.000Z A 813 -2.942 -0.416  2.197 -2.079  0.252  4.001  6.316  9.630  13.141 *
